signal,holding_period,direction,p_value,p_value_less,null_mean,null_se,observed_mean,excess_vs_rotation,n_offsets,n_trades,p_adj,reject,beats_rotation_null,p_value_two_sided,p_adj_two_sided,loses_to_rotation_null
smc_internal_choch_bullish,20,1,0.44004884004884004,0.5601953601953602,0.013805998225597802,0.003362485977390046,0.014406413550771909,0.0006004153251741064,4094,26334,1.0,False,False,0.8800976800976801,0.9208015854900128,False
smc_internal_ob_bearish_formed,20,-1,0.9892551892551893,0.01098901098901099,-0.014248809872972387,0.0018653288510683825,-0.018130693022900622,-0.0038818831499282357,4094,42774,1.0,False,False,0.02197802197802198,0.09101486748545573,False
smc_internal_ob_bearish_mitigated,20,1,0.6708180708180708,0.3294261294261294,0.013797510010148544,0.001837039936744537,0.013136032348661652,-0.0006614776614868919,4094,38033,1.0,False,False,0.6588522588522588,0.8024774917508481,False
smc_internal_ob_bullish_formed,20,1,0.947985347985348,0.05225885225885226,0.013963113609478682,0.00113025612961331,0.012164245373727978,-0.001798868235750704,4094,58196,1.0,False,False,0.10451770451770452,0.25668159001492336,False
smc_internal_ob_bullish_mitigated,20,-1,0.9677655677655678,0.03247863247863248,-0.014260999056560142,0.0031263758857937108,-0.019548734275920625,-0.005287735219360483,4094,39518,1.0,False,False,0.06495726495726496,0.19302405893864394,False
smc_swing_bos_bearish,20,-1,0.76996336996337,0.23028083028083027,-0.013842067968312534,0.00841517313642471,-0.019318703604148276,-0.005476635635835742,4094,1243,1.0,False,False,0.46056166056166054,0.659015059015059,False
smc_swing_bos_bullish,20,1,0.7948717948717948,0.20537240537240536,0.013961725684932516,0.003598499948013267,0.011724810267110405,-0.002236915417822111,4094,4566,1.0,False,False,0.41074481074481073,0.6103693428125542,False
smc_swing_choch_bearish,20,-1,0.9418803418803419,0.058363858363858365,-0.014250795975476137,0.006602566156176568,-0.023139015901468028,-0.00888821992599189,4094,2643,1.0,False,False,0.11672771672771673,0.2818235562387041,False
smc_swing_choch_bullish,20,1,0.705982905982906,0.29426129426129427,0.01339649379347281,0.005676402763939088,0.01195758833066092,-0.0014389054628118902,4094,2693,1.0,False,False,0.5885225885225885,0.763494935392418,False
smc_swing_ob_bearish_formed,20,-1,0.9352869352869353,0.06495726495726496,-0.014126428254976023,0.006235515466056349,-0.02191702717641181,-0.007790598921435788,4094,3886,1.0,False,False,0.12991452991452992,0.29830990926881334,False
smc_swing_ob_bearish_mitigated,20,1,0.4945054945054945,0.5057387057387057,0.013471005639860855,0.0048234139117939,0.013746946304354222,0.00027594066449336714,4094,3348,1.0,False,False,0.989010989010989,0.9962241194566382,False
smc_swing_ob_bullish_formed,20,1,0.8087912087912088,0.19145299145299147,0.013750813224121656,0.0031025976599847495,0.011811168074679152,-0.0019396451494425038,4094,7259,1.0,False,False,0.38290598290598293,0.5850836081698779,False
smc_swing_ob_bullish_mitigated,20,-1,0.9946275946275946,0.005616605616605617,-0.013960116340926088,0.009425852944778268,-0.0375239450649096,-0.023563828723983514,4094,3393,1.0,False,False,0.011233211233211233,0.06110419261104192,False
ict_bos_bearish,40,-1,1.0,0.0002466091245376079,-0.028719714450186958,0.004294984648429884,-0.039298386592131744,-0.010578672141944787,4054,42084,1.0,False,False,0.0004932182490752158,0.008767123287671232,True
ict_bos_bullish,40,1,1.0,0.0002466091245376079,0.02781443870692447,0.003090073480177703,0.020552173188609642,-0.007262265518314829,4054,80182,1.0,False,False,0.0004932182490752158,0.008767123287671232,True
ict_bpr_bearish,40,-1,0.8727496917385943,0.1274969173859433,-0.028509214569242703,0.0019225256336703816,-0.030524716179614966,-0.0020155016103722626,4054,26016,1.0,False,False,0.2549938347718866,0.47866394353817127,False
ict_bpr_bullish,40,1,0.27398273736128237,0.7262638717632552,0.028384269631719736,0.0028169384783632893,0.02967734311669239,0.0012930734849726545,4054,26667,1.0,False,False,0.5479654747225647,0.7311930502459544,False
ict_displacement_bearish,40,-1,0.9913686806411838,0.008877928483353885,-0.028319040961572884,0.0012507204668471216,-0.03136330425925431,-0.003044263297681423,4054,188852,1.0,False,False,0.01775585696670777,0.08012899554206583,False
ict_displacement_bullish,40,1,0.9627620221948212,0.0374845869297164,0.028162561657771222,0.001042377721610677,0.02644110396634998,-0.0017214576914212423,4054,211050,1.0,False,False,0.0749691738594328,0.21630450162721593,False
ict_fvg_bearish_formed,40,-1,0.967940813810111,0.032305795314426636,-0.028466696520840676,0.0018487938218011669,-0.03212033071662621,-0.0036536341957855364,4054,90045,1.0,False,False,0.06461159062885327,0.19302405893864394,False
ict_fvg_bullish_formed,40,1,0.9896424167694204,0.010604192355117139,0.028240247808415452,0.0013777102863529681,0.02522438989468022,-0.0030158579137352336,4054,111418,1.0,False,False,0.021208384710234278,0.08887323116669602,False
ict_liquidity_buyside_pool_formed,40,1,0.306288532675709,0.6939580764488286,0.027014468315165043,0.003211545763305219,0.028481396613125855,0.0014669282979608116,4054,58468,1.0,False,False,0.612577065351418,0.7760999991215819,False
ict_liquidity_buyside_swept,40,1,0.7484586929716399,0.25178791615289764,0.026885101637877974,0.0034781850424275462,0.025835341021318268,-0.0010497606165597063,4054,43957,1.0,False,False,0.5035758323057953,0.7006272449471934,False
ict_liquidity_sellside_pool_formed,40,-1,0.9802712700369913,0.01997533908754624,-0.027597283771597658,0.0033911482506869877,-0.03275076247189442,-0.0051534787002967646,4054,51136,1.0,False,False,0.03995067817509248,0.14204685573366216,False
ict_liquidity_sellside_swept,40,-1,0.9945745992601727,0.005672009864364982,-0.02779232496626445,0.00395831445030715,-0.035902949091304676,-0.008110624125040225,4054,32542,1.0,False,False,0.011344019728729964,0.06110419261104192,False
ict_mss_bearish,40,-1,0.8503082614056721,0.1499383477188656,-0.028268447945096167,0.002735381863626919,-0.03023963971901905,-0.0019711917739228847,4054,36228,1.0,False,False,0.2998766954377312,0.5124106640489388,False
ict_mss_bullish,40,1,0.5713933415536375,0.42885326757090014,0.027937396493559953,0.003312792964801847,0.027813820500677242,-0.00012357599288271084,4054,36258,1.0,False,False,0.8577065351418003,0.910029425112357,False
ict_nwog_gap_down,40,-1,0.65154130702836,0.34870530209617756,-0.028081200068825495,0.0021926361360162954,-0.028889449864044063,-0.0008082497952185685,4054,129624,1.0,False,False,0.6974106041923551,0.8265607160798283,False
ict_nwog_gap_up,40,1,0.030579531442663378,0.9696670776818742,0.028170569090381594,0.001977555978799277,0.032023876967793345,0.003853307877411751,4054,146465,1.0,False,False,0.061159062885326756,0.1888420187336405,False
ict_ob_bearish_formed,40,-1,0.9741060419235512,0.026140567200986436,-0.028463954400805156,0.0036287368264867827,-0.03468896747271502,-0.006225013071909865,4054,22216,1.0,False,False,0.05228113440197287,0.17268030115488128,False
ict_ob_bearish_mitigated,40,1,0.9070283600493219,0.09321824907521578,0.02727732520446902,0.0036800071512549256,0.02260875964012758,-0.004668565564341441,4054,19971,1.0,False,False,0.18643649815043156,0.38154446133111575,False
ict_ob_bullish_formed,40,1,0.9940813810110974,0.006165228113440197,0.027824698822828016,0.0019001202571065619,0.022163759354530917,-0.005660939468297099,4054,32328,1.0,False,False,0.012330456226880395,0.06478090435614775,False
ict_ob_bullish_mitigated,40,-1,0.9686806411837238,0.03156596794081381,-0.028463357621508867,0.006007012569972011,-0.03937877091100876,-0.010915413289499895,4054,20398,1.0,False,False,0.06313193588162762,0.19302405893864394,False
ict_sweep_buyside_bearish,40,-1,0.01627620221948212,0.9839704069050554,-0.027771079558733834,0.002567742738789973,-0.023469384074740293,0.004301695483993541,4054,65001,1.0,False,False,0.03255240443896424,0.12320910067220874,False
ict_sweep_sellside_bullish,40,1,0.047102342786683106,0.9531442663378545,0.028083936224607475,0.004383558918041366,0.03290674413815765,0.004822807913550171,4054,48881,1.0,False,False,0.09420468557336621,0.24810970139689864,False
ict_volume_imbalance_bearish,40,-1,1.0,0.0002466091245376079,-0.028115711160161826,0.001672077943038399,-0.03402868379335806,-0.0059129726331962305,4054,83943,1.0,False,False,0.0004932182490752158,0.008767123287671232,True
ict_volume_imbalance_bullish,40,1,0.9997533908754624,0.0004932182490752158,0.02777368148474719,0.0013147483024690935,0.024133564542612385,-0.003640116942134803,4054,116756,1.0,False,False,0.0009864364981504315,0.012860209161072292,True
smc_equal_highs,40,-1,0.8258939580764488,0.17435265104808878,-0.027607240329737995,0.001992584679975403,-0.029354821748367513,-0.001747581418629518,4054,10409,1.0,False,False,0.34870530209617756,0.5630470932929106,False
smc_equal_lows,40,1,0.6581997533908754,0.34204685573366217,0.02776351099154038,0.0026548496352490182,0.026698377474634098,-0.001065133516906281,4054,9271,1.0,False,False,0.6840937114673243,0.8246609124537608,False
smc_fvg_bearish_formed,40,-1,1.0,0.0002466091245376079,-0.02789044252985158,0.003107083659198727,-0.03915736800041041,-0.011266925470558832,4054,67005,1.0,False,False,0.0004932182490752158,0.008767123287671232,True
smc_fvg_bullish_formed,40,1,0.15437731196054255,0.8458692971639951,0.027549498681982528,0.002955066454947406,0.03014105195752904,0.0025915532755465126,4054,67243,1.0,False,False,0.3087546239210851,0.517999284964652,False
smc_internal_bos_bearish,40,-1,1.0,0.0002466091245376079,-0.028683662043696136,0.006019343853303399,-0.04066787350326251,-0.011984211459566373,4054,16388,1.0,False,False,0.0004932182490752158,0.008767123287671232,True
smc_internal_bos_bullish,40,1,0.9933415536374846,0.0069050554870530205,0.027992551151232344,0.0041101469273063665,0.020976395934701183,-0.007016155216531161,4054,31739,1.0,False,False,0.013810110974106041,0.07021960824777726,False
smc_internal_choch_bearish,40,-1,0.6717632552404439,0.3284833538840937,-0.02832131730278762,0.0034244358883037712,-0.029250049892410392,-0.0009287325896227723,4054,26121,1.0,False,False,0.6569667077681874,0.8024774917508481,False
smc_internal_choch_bullish,40,1,0.7237977805178791,0.2764488286066584,0.027740194016355177,0.00438914119253401,0.02675062757115707,-0.0009895664451981083,4054,26212,1.0,False,False,0.5528976572133169,0.7316540426281486,False
smc_internal_ob_bearish_formed,40,-1,0.9923551171393341,0.007891491985203452,-0.028461733098283832,0.0023821646553580074,-0.03365183053497184,-0.005190097436688006,4054,42509,1.0,False,False,0.015782983970406905,0.07599756619364462,False
smc_internal_ob_bearish_mitigated,40,1,0.9057953144266337,0.09445129469790382,0.027541412461995603,0.0027284611238462225,0.024231884861359625,-0.003309527600635978,4054,37834,1.0,False,False,0.18890258939580765,0.38435671368395546,False
smc_internal_ob_bullish_formed,40,1,0.9965474722564734,0.0036991368680641184,0.027877782920772115,0.0015638407810352904,0.023588156899219163,-0.004289626021552952,4054,57951,1.0,False,False,0.007398273736128237,0.04734895191122072,True
smc_internal_ob_bullish_mitigated,40,-1,0.9526510480887793,0.04759556103575832,-0.02846490647473914,0.004187893272555751,-0.035330741383910784,-0.0068658349091716454,4054,39279,1.0,False,False,0.09519112207151664,0.24810970139689864,False
smc_swing_bos_bearish,40,-1,0.8651048088779285,0.13514180024660913,-0.027636016828393294,0.013780078305917485,-0.039505429338705995,-0.011869412510312701,4054,1236,1.0,False,False,0.27028360049321826,0.4904114813072826,False
smc_swing_bos_bullish,40,1,0.9711467324290999,0.029099876695437732,0.027785646957858356,0.005698351010831972,0.019244159752836918,-0.008541487205021438,4054,4550,1.0,False,False,0.058199753390875464,0.18317025440313112,False
smc_swing_choch_bearish,40,-1,0.9210850801479655,0.07916152897657214,-0.028569213634670434,0.009213456902292534,-0.03947758499165159,-0.010908371356981156,4054,2627,1.0,False,False,0.15832305795314427,0.336953292622545,False
smc_swing_choch_bullish,40,1,0.6451294697903822,0.35511713933415534,0.02642256327625607,0.009684323873617565,0.025668497672165516,-0.0007540656040905536,4054,2676,1.0,False,False,0.7102342786683107,0.8287945544276552,False
smc_swing_ob_bearish_formed,40,-1,0.9413070283600493,0.058939580764488284,-0.02828964620683965,0.008729663691414357,-0.0394864940294355,-0.011196847822595848,4054,3863,1.0,False,False,0.11787916152897657,0.2822684684231276,False
smc_swing_ob_bearish_mitigated,40,1,0.35141800246609123,0.6488286066584463,0.026563952532873192,0.007866507390925483,0.029392267941453585,0.002828315408580393,4054,3326,1.0,False,False,0.7028360049321825,0.8287945544276552,False
smc_swing_ob_bullish_formed,40,1,0.9418002466091245,0.05844636251541307,0.027278618659854842,0.0041111651687769386,0.021623280742613188,-0.005655337917241654,4054,7226,1.0,False,False,0.11689272503082614,0.2818235562387041,False
smc_swing_ob_bullish_mitigated,40,-1,0.9948212083847102,0.005425400739827373,-0.027910449643597065,0.013078478079283634,-0.060284071685965085,-0.03237362204236802,4054,3357,1.0,False,False,0.010850801479654747,0.060626700330769376,False
ict_bos_bearish,60,-1,1.0,0.00024906600249066,-0.042700077207707555,0.004855267409159598,-0.05881545999135823,-0.016115382783650677,4014,41757,1.0,False,False,0.00049813200498132,0.008767123287671232,True
ict_bos_bullish,60,1,0.9987546699875467,0.0014943960149439602,0.04122004514666262,0.0034604405309887985,0.03323657681914266,-0.007983468327519963,4014,79940,1.0,False,False,0.0029887920298879204,0.02565987303708654,True
ict_bpr_bearish,60,-1,0.9404732254047322,0.05977584059775841,-0.0422988740482778,0.002241668026304784,-0.04567665901034919,-0.0033777849620713896,4014,25916,1.0,False,False,0.11955168119551682,0.2824308173209525,False
ict_bpr_bullish,60,1,0.5922789539227895,0.40797011207970113,0.042190498888472414,0.0032946814480040052,0.04162821650891247,-0.0005622823795599433,4014,26497,1.0,False,False,0.8159402241594023,0.8934721744240043,False
ict_displacement_bearish,60,-1,0.9945205479452055,0.00572851805728518,-0.04202931588154347,0.0015600691236604565,-0.04652063793032275,-0.004491322048779285,4014,187887,1.0,False,False,0.01145703611457036,0.06110419261104192,False
ict_displacement_bullish,60,1,0.9805728518057285,0.019676214196762142,0.04179935553137142,0.0014081650582414664,0.039160826286003134,-0.0026385292453682888,4014,209902,1.0,False,False,0.039352428393524284,0.14134749790327092,False
ict_fvg_bearish_formed,60,-1,0.999252801992528,0.00099626400996264,-0.042261586852120864,0.002251784427425208,-0.049645476865410196,-0.007383890013289332,4014,89572,1.0,False,False,0.00199252801992528,0.01948249619482496,True
ict_fvg_bullish_formed,60,1,0.9957658779576588,0.00448318804483188,0.04192702809242202,0.0017438241832416397,0.03735733677172454,-0.004569691320697476,4014,110888,1.0,False,False,0.00896637608966376,0.05461486638221424,False
ict_liquidity_buyside_pool_formed,60,1,0.2692403486924035,0.7310087173100872,0.04012628050803013,0.004575332954400458,0.04242234835307027,0.002296067845040141,4014,58159,1.0,False,False,0.538480697384807,0.7290200210748156,False
ict_liquidity_buyside_swept,60,1,0.6884184308841843,0.31183063511830633,0.039931345442772596,0.004863711069146737,0.039153471890572375,-0.0007778735522002214,4014,43710,1.0,False,False,0.6236612702366127,0.7812411641398137,False
ict_liquidity_sellside_pool_formed,60,-1,0.9902864259028643,0.009962640099626401,-0.04100241542089494,0.004586654364997606,-0.048559589104414116,-0.007557173683519179,4014,50809,1.0,False,False,0.019925280199252802,0.08658887197699984,False
ict_liquidity_sellside_swept,60,-1,0.9987546699875467,0.0014943960149439602,-0.04128139481256682,0.0051653661511495705,-0.05396218319985659,-0.012680788387289775,4014,32341,1.0,False,False,0.0029887920298879204,0.02565987303708654,True
ict_mss_bearish,60,-1,0.9491905354919054,0.05105853051058531,-0.04187345714687964,0.002959787193776482,-0.04535114350603972,-0.0034776863591600773,4014,36095,1.0,False,False,0.10211706102117062,0.25668159001492336,False
ict_mss_bullish,60,1,0.851307596513076,0.1489414694894147,0.04155441603115259,0.0034935383181488684,0.039589927156976984,-0.0019644888741756072,4014,35937,1.0,False,False,0.2978829389788294,0.5124106640489388,False
ict_nwog_gap_down,60,-1,0.8679950186799502,0.13225404732254048,-0.04170013494617623,0.0028107651340212023,-0.0447928910421037,-0.0030927560959274694,4014,129152,1.0,False,False,0.26450809464508096,0.4872912127814089,False
ict_nwog_gap_up,60,1,0.07123287671232877,0.9290161892901619,0.04177927785350005,0.00249288029708234,0.04554192881958007,0.003762650966080021,4014,145475,1.0,False,False,0.14246575342465753,0.3173920582625282,False
ict_ob_bearish_formed,60,-1,0.9955168119551682,0.004732254047322541,-0.042285560844450676,0.004198679723986165,-0.052139123950982524,-0.009853563106531849,4014,22106,1.0,False,False,0.009464508094645082,0.05461486638221424,False
ict_ob_bearish_mitigated,60,1,0.8635118306351183,0.13673723536737237,0.04045870860874876,0.0047920096917245395,0.03573587191536724,-0.00472283669338152,4014,19892,1.0,False,False,0.27347447073474473,0.49365648050579564,False
ict_ob_bullish_formed,60,1,0.988293897882939,0.011955168119551681,0.04127432479950479,0.002398965887523294,0.0341344121025232,-0.007139912696981589,4014,32200,1.0,False,False,0.023910336239103363,0.09653686316761581,False
ict_ob_bullish_mitigated,60,-1,1.0,0.00024906600249066,-0.04229132691009619,0.007081413901860956,-0.07002073071223835,-0.027729403802142165,4014,20294,1.0,False,False,0.00049813200498132,0.008767123287671232,True
ict_sweep_buyside_bearish,60,-1,0.08144458281444583,0.9188044831880449,-0.041135297114804875,0.00292533435853744,-0.037891662248503453,0.0032436348663014217,4014,64856,1.0,False,False,0.16288916562889166,0.3412915851272016,False
ict_sweep_sellside_bullish,60,1,0.052303860523038606,0.947945205479452,0.04180476906231969,0.004761216029939795,0.047912063272028585,0.006107294209708895,4014,48478,1.0,False,False,0.10460772104607721,0.25668159001492336,False
ict_volume_imbalance_bearish,60,-1,1.0,0.00024906600249066,-0.041717117251311706,0.0020692334845200775,-0.049499781942137146,-0.00778266469082544,4014,83425,1.0,False,False,0.00049813200498132,0.008767123287671232,True
ict_volume_imbalance_bullish,60,1,0.9955168119551682,0.004732254047322541,0.041219220062621985,0.001741865458595336,0.0366800287106386,-0.004539191351983385,4014,116177,1.0,False,False,0.009464508094645082,0.05461486638221424,False
smc_equal_highs,60,-1,0.31332503113325033,0.6869240348692404,-0.041001444814697155,0.0026656354834674687,-0.03976041146413583,0.0012410333505613255,4014,10354,1.0,False,False,0.6266500622665007,0.7822014961624405,False
smc_equal_lows,60,1,0.9349937733499377,0.06525529265255292,0.04117811168457748,0.003568457447944179,0.0356812118293691,-0.005496899855208383,4014,9201,1.0,False,False,0.13051058530510584,0.29830990926881334,False
smc_fvg_bearish_formed,60,-1,1.0,0.00024906600249066,-0.04140603808916777,0.0039307189763955605,-0.061396167061166206,-0.019990128971998436,4014,66537,1.0,False,False,0.00049813200498132,0.008767123287671232,True
smc_fvg_bullish_formed,60,1,0.2054794520547945,0.7947696139476962,0.04091689241827287,0.003913382984780652,0.043690742761003924,0.002773850342731053,4014,66786,1.0,False,False,0.410958904109589,0.6103693428125542,False
smc_internal_bos_bearish,60,-1,1.0,0.00024906600249066,-0.04277232327345849,0.00657402425713647,-0.058103076002178435,-0.015330752728719942,4014,16261,1.0,False,False,0.00049813200498132,0.008767123287671232,True
smc_internal_bos_bullish,60,1,0.9880448318804483,0.012204234122042341,0.041425803032608274,0.004710033313603561,0.03325510659325545,-0.008170696439352823,4014,31673,1.0,False,False,0.024408468244084682,0.09653686316761581,False
smc_internal_choch_bearish,60,-1,0.8518057285180572,0.14844333748443336,-0.04190966986342747,0.003669003020325174,-0.04450708963847191,-0.002597419775044435,4014,26008,1.0,False,False,0.2968866749688667,0.5124106640489388,False
smc_internal_choch_bullish,60,1,0.9207970112079701,0.07945205479452055,0.04129616809063317,0.004632989577524468,0.03813591349615919,-0.0031602545944739782,4014,26016,1.0,False,False,0.1589041095890411,0.336953292622545,False
smc_internal_ob_bearish_formed,60,-1,0.9995018679950187,0.0007471980074719801,-0.0422413400787617,0.0027301861134846764,-0.049737502807939635,-0.007496162729177934,4014,42269,1.0,False,False,0.0014943960149439602,0.01643835616438356,True
smc_internal_ob_bearish_mitigated,60,1,0.8565379825653798,0.14371108343711084,0.04087514188288535,0.003572974147646642,0.03774157379500517,-0.0031335680878801786,4014,37632,1.0,False,False,0.2874221668742217,0.5067505443987418,False
smc_internal_ob_bullish_formed,60,1,0.9932752179327522,0.006973848069738481,0.04136543056308529,0.00200777511930299,0.03545620337749411,-0.005909227185591177,4014,57689,1.0,False,False,0.013947696139476962,0.07021960824777726,False
smc_internal_ob_bullish_mitigated,60,-1,1.0,0.00024906600249066,-0.0422503019283599,0.004933682028893946,-0.060469267884121956,-0.018218965955762056,4014,39084,1.0,False,False,0.00049813200498132,0.008767123287671232,True
smc_swing_bos_bearish,60,-1,0.9711083437110835,0.029140722291407222,-0.04094645847031121,0.019342890311998404,-0.06579627196821415,-0.02484981349790294,4014,1224,1.0,False,False,0.058281444582814444,0.18317025440313112,False
smc_swing_bos_bullish,60,1,0.9676214196762142,0.03262764632627646,0.041280792114276293,0.007401030002120903,0.03131334666103849,-0.009967445453237807,4014,4539,1.0,False,False,0.06525529265255292,0.19302405893864394,False
smc_swing_choch_bearish,60,-1,0.9982565379825654,0.00199252801992528,-0.042509315104549444,0.011138841283441196,-0.07376854728423055,-0.0312592321796811,4014,2614,1.0,False,False,0.00398505603985056,0.031171993911719938,True
smc_swing_choch_bullish,60,1,0.4709838107098381,0.5292652552926526,0.03898583996492903,0.013788848759889984,0.04181583209042247,0.0028299921254934454,4014,2671,1.0,False,False,0.9419676214196762,0.9627147675859333,False
smc_swing_ob_bearish_formed,60,-1,1.0,0.00024906600249066,-0.04205110294900309,0.010744239413805807,-0.07122606031528733,-0.02917495736628424,4014,3838,1.0,False,False,0.00049813200498132,0.008767123287671232,True
smc_swing_ob_bearish_mitigated,60,1,0.2224159402241594,0.7778331257783313,0.03913194073134387,0.010622652442340895,0.0455742402206184,0.006442299489274529,4014,3312,1.0,False,False,0.4448318804483188,0.644365522295507,False
smc_swing_ob_bullish_formed,60,1,0.8839352428393524,0.11631382316313824,0.04042857747551792,0.004580848048346357,0.03520407323272844,-0.005224504242789474,4014,7210,1.0,False,False,0.23262764632627647,0.4474586421139307,False
smc_swing_ob_bullish_mitigated,60,-1,1.0,0.00024906600249066,-0.04160611445327086,0.01570759715473067,-0.11304627438146855,-0.07144015992819769,4014,3329,1.0,False,False,0.00049813200498132,0.008767123287671232,True
