signal,n_trades,mean_return,excess_return_vs_matched_random,p_value_vs_matched_random,ict.ob_swing_len,ict.mss_pivot_len,ict.displacement_perc_body,ict.sweep_penetration_atr,smc.swing_len,smc.internal_len,draw
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_bos_bearish,518,-0.01568531388981449,-0.00873050951672934,0.9990763458851198,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_bos_bullish,1039,0.0011640508112321492,-0.005786860847227607,0.9989116220709731,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_choch_bearish,1005,-0.010443664426148951,-0.003490922536537249,0.9632788329498219,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_choch_bullish,1010,0.007514433234808597,0.0005546340151613904,0.3877573252091737,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_ob_bearish_formed,1523,-0.012226444742746947,-0.005273001364993917,0.9995205330433052,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_ob_bearish_mitigated,1504,0.009109099416715373,0.0021450824266284743,0.09123335137316502,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_ob_bullish_formed,2049,0.004294302762336205,-0.0026609897827996496,0.9757281484389325,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_internal_ob_bullish_mitigated,1909,-0.004639697127811048,0.002280363897261579,0.0516873418220907,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_bos_bearish,448,-0.01097254890524211,-0.003866670801943515,0.8928931883669435,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_bos_bullish,996,0.003075775294316378,-0.003965211267568952,0.9803125485231498,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_choch_bearish,812,-0.003603205294494061,0.0033918823275068113,0.058326325935373256,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_choch_bullish,813,0.004830834981704079,-0.0021715543239363456,0.84268852894817,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_ob_bearish_formed,1260,-0.006223416356093368,0.0008110634370355821,0.3238210323611408,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_ob_bearish_mitigated,1249,0.006205218637091235,-0.0008282091290124334,0.6789607989571005,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_ob_bullish_formed,1809,0.0038645334622800045,-0.0031591067373460077,0.9863367810572407,13,6,0.5481139791015621,0.13774117298376026,11,6,9
smc_swing_ob_bullish_mitigated,1690,-0.006693917765522066,0.00029463277507756677,0.4215112386937453,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_bos_bearish,2228,-0.014205045799177985,-0.00720515414284071,0.9999999610052259,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_bos_bullish,4523,0.0035444579552964504,-0.003413194039985963,0.9999477777079421,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_bpr_bearish,866,-0.005741562422443628,0.0011534843183729883,0.29363424529971105,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_bpr_bullish,901,0.0019943707629745816,-0.005103212494317728,0.99239632991351,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_displacement_bearish,6627,-0.008068187210894272,-0.0011545367365491683,0.9410330690299459,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_displacement_bullish,7314,0.004038156958629322,-0.002970239106149215,0.9999895428630833,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_fvg_bearish_formed,3526,-0.008154984641382533,-0.0012482521935090795,0.8862089327645446,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_fvg_bullish_formed,4194,0.004324449165879558,-0.002688794481360053,0.9978976029518171,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_liquidity_buyside_pool_formed,2159,0.007922146244486998,0.0012721323340494231,0.1559657639260318,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_liquidity_buyside_swept,1735,0.006356200387706757,-0.000324840559990971,0.5913771800598009,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_liquidity_sellside_pool_formed,1849,-0.009067041289217226,-0.002292834676859941,0.9454670164391725,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_liquidity_sellside_swept,1237,-0.011645335876727624,-0.004908394048756667,0.9971670239012436,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_mss_bearish,1728,-0.008023886314494829,-0.0010451608958232548,0.7601912868246996,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_mss_bullish,1734,0.003972524943114511,-0.0030135109315833864,0.9793528157259291,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_ob_bearish_formed,713,-0.00739382621381064,-0.00034911278715726596,0.5579566612550012,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_ob_bearish_mitigated,641,0.0057753181891932355,-0.0013053977488434731,0.6984159179395606,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_ob_bullish_formed,1088,0.0034125867030874828,-0.003575313128131346,0.9745818983676956,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_ob_bullish_mitigated,631,-0.00789236078676705,-0.0011510180901071164,0.6799726035084698,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_sweep_buyside_bearish,1885,-0.006679952814360909,0.0002115112019934794,0.43986502594276145,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_sweep_sellside_bullish,1402,0.008137623537673548,0.0012142215305145192,0.23035164339957492,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_bos_bearish,55,0.00898043813969177,0.016784174167174065,0.03706764391850801,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_bos_bullish,82,0.008539736543667424,0.001110774877224988,0.438913091752218,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_choch_bearish,75,-0.004530169504977975,0.0029439260878707492,0.3452939602042061,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_choch_bullish,73,0.00021157899893413474,-0.007539290322279607,0.8388864459759743,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_ob_bearish_formed,130,0.0011858568062284554,0.00879941565988369,0.06562487987026591,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_ob_bearish_mitigated,128,0.00393112418492303,-0.003614842469582465,0.7331318017068305,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_ob_bullish_formed,155,0.004617442990341423,-0.002963126797380404,0.7141283538347063,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_internal_ob_bullish_mitigated,151,-0.016364014680577892,-0.008785571683920412,0.9503430844875563,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_bos_bearish,353,-0.010957571654820078,-0.0036308984057476026,0.8437754785886598,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_bos_bullish,816,0.0017373867802922289,-0.00537709538524293,0.9942865754290245,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_choch_bearish,625,-0.0030921185263767326,0.0038443295848046947,0.05901016355119694,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_choch_bullish,627,0.007054254297969907,0.0001202776121814646,0.4804621398773678,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_ob_bearish_formed,978,-0.00593108064737929,0.0011462155963947122,0.28650481543583084,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_ob_bearish_mitigated,967,0.006084744962861787,-0.0009916795117317799,0.6861706192969472,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_ob_bullish_formed,1443,0.004047626512505607,-0.0029884239580876305,0.9689064442406901,19,8,0.20946874270862573,0.7401990824617984,14,13,10
smc_swing_ob_bullish_mitigated,1351,-0.007195742200284238,-0.00021241255128536234,0.5510065517156991,19,8,0.20946874270862573,0.7401990824617984,14,13,10
ict_bos_bearish,2900,-0.013513805236560027,-0.006513146678592198,0.9999999896330115,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_bos_bullish,5209,0.0036532728221285735,-0.0032823190812607513,0.9999691455818238,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_bpr_bearish,1864,-0.006655153996409511,0.00030360334818986794,0.4162413688501585,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_bpr_bullish,1953,0.004471450576716488,-0.002550040076117011,0.9660288994604701,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_displacement_bearish,13295,-0.00874630282861977,-0.0018112210681979412,0.9998340526467179,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_displacement_bullish,14741,0.005037687650895062,-0.0019630334986851907,0.9999832744784944,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_fvg_bearish_formed,6210,-0.008884971155214175,-0.0019709924259637846,0.9950124914355092,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_fvg_bullish_formed,7684,0.004750902730257815,-0.0022328510047725948,0.9995028929675964,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_liquidity_buyside_pool_formed,5833,0.008354626973040768,0.001575800665271485,0.019097015149771197,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_liquidity_buyside_swept,4191,0.006005940249055651,-0.0007545197423901948,0.7999594184874924,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_liquidity_sellside_pool_formed,5338,-0.007347618733726301,-0.00048507618786984043,0.7239815599218679,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_liquidity_sellside_swept,3248,-0.00917992299356198,-0.002274083412018486,0.9833527203285589,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_mss_bearish,2855,-0.008355461938923628,-0.0013957717953392654,0.8892555117697098,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_mss_bullish,2853,0.005266212109819436,-0.0016985668885706401,0.9313653434857728,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_ob_bearish_formed,1381,-0.0078080616916396265,-0.0008239211895681954,0.6874475766988188,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_ob_bearish_mitigated,1227,0.005353344199216388,-0.0016516043331321131,0.8237051458013775,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_ob_bullish_formed,1967,0.004347032237584844,-0.0026532812467594596,0.9733623640151646,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_ob_bullish_mitigated,1277,-0.00977303889800904,-0.0029197457008298703,0.9537142957470778,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_sweep_buyside_bearish,1917,-0.006582544153573218,0.0003010777627028864,0.4139800230275434,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_sweep_sellside_bullish,1434,0.007989140774051712,0.0010635204919046785,0.25635627138283457,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_bos_bearish,640,-0.013391284690233063,-0.006365971378139459,0.9939274505578751,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_bos_bullish,1325,0.0026153116798427844,-0.004345441552065735,0.995429806231258,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_choch_bearish,1080,-0.006244588700843228,0.0007040784667965141,0.3528706063777696,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_choch_bullish,1083,0.005253041202073359,-0.0016993767174663093,0.8194126806604342,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_ob_bearish_formed,1720,-0.008903824417825492,-0.0019266377545750094,0.9006693861664947,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_ob_bearish_mitigated,1706,0.00813038265693405,0.0011513649946529392,0.2221655730198427,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_ob_bullish_formed,2408,0.0038016327232712355,-0.0031553716949763774,0.9946737716638506,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_internal_ob_bullish_mitigated,2255,-0.00568839669534148,0.0012267542277160084,0.1686933580849257,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_bos_bearish,73,0.007762155289161817,0.014686917174557626,0.03395788730550157,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_bos_bullish,293,0.011123591754560036,0.0040028924599177845,0.12461782581398007,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_choch_bearish,176,0.004719664394055796,0.011534482149767222,0.00599404048422317,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_choch_bullish,175,0.004477106920793507,-0.00232471847752527,0.6932727032968097,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_ob_bearish_formed,249,0.0056116396363961145,0.012458690008440715,0.0009443788476513231,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_ob_bearish_mitigated,245,0.004272122308760047,-0.0025773818284541856,0.7380828679768496,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_ob_bullish_formed,468,0.00863826088723281,0.0016367986264721997,0.27736673816099283,10,3,0.4406935229639599,0.7287943550500628,47,8,11
smc_swing_ob_bullish_mitigated,436,-0.01060891314190591,-0.003698168095123639,0.9012121320017623,10,3,0.4406935229639599,0.7287943550500628,47,8,11
ict_bos_bearish,2558,-0.013049065898080853,-0.0060651414344628585,0.9999994780114311,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_bos_bullish,4884,0.0031430596350568493,-0.003792657163908985,0.9999963704018686,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_bpr_bearish,349,-2.8522604216067125e-05,0.0066896610453494616,0.01978990211755411,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_bpr_bullish,342,0.006376432033613199,-0.000826653735047477,0.5933279449029514,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_displacement_bearish,3058,-0.007701044628786608,-0.000760138364358902,0.7516922997231977,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_displacement_bullish,3344,0.004818055876128045,-0.0022968184675323773,0.9843700069150779,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_fvg_bearish_formed,1757,-0.008362338344562618,-0.0014630155817347938,0.8387571995983069,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_fvg_bullish_formed,2023,0.004507491764965249,-0.0025822569130458774,0.968761549955911,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_liquidity_buyside_pool_formed,3608,0.009257161517212419,0.0025441165437047547,0.004439188871121,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_liquidity_buyside_swept,2774,0.006284540326023712,-0.00043909391054587285,0.6535760031138567,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_liquidity_sellside_pool_formed,3191,-0.008217001961922864,-0.0014066997141683598,0.9049726406299119,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_liquidity_sellside_swept,2059,-0.010554526279823171,-0.003722827266866709,0.9968896453181603,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_mss_bearish,2245,-0.009291502621321569,-0.0023110145564710196,0.9630079144188252,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_mss_bullish,2246,0.005470294675150915,-0.0015153038839450274,0.8791278374172605,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_ob_bearish_formed,1989,-0.009509129135749356,-0.002527047990408175,0.9649554761577679,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_ob_bearish_mitigated,1761,0.005350798980825447,-0.0016489211235098961,0.8681219768637863,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_ob_bullish_formed,2755,0.0036039966314986333,-0.003368016542014535,0.9981980160726447,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_ob_bullish_mitigated,1810,-0.00914119485372356,-0.002294595438407347,0.9430194756581142,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_sweep_buyside_bearish,3471,-0.00641700375299696,0.000409137603559674,0.3431377271313135,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_sweep_sellside_bullish,2619,0.008879903875879409,0.0019884786638315758,0.047018351274835425,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_bos_bearish,484,-0.012576554276016356,-0.005546572411635335,0.9693883191502701,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_bos_bullish,1061,0.0035733547883472325,-0.003434656115952213,0.9674231338718482,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_choch_bearish,877,-0.0053190361761552,0.0016586155573148622,0.21270732094817274,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_choch_bullish,874,0.0055958957050262,-0.001395004224616375,0.74819900488415,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_ob_bearish_formed,1361,-0.007899961055165338,-0.0009036996351699991,0.7024382000916859,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_ob_bearish_mitigated,1349,0.007507114991014495,0.0005124783112201107,0.3820479119658322,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_ob_bullish_formed,1935,0.0044868952334001615,-0.0025133869929405738,0.9653431586082325,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_internal_ob_bullish_mitigated,1811,-0.00673214180243992,0.00023390017849603435,0.43528219088645675,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_bos_bearish,70,0.0027823226692191253,0.009861443995324286,0.11759070471168287,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_bos_bullish,281,0.011476173443447122,0.004376427026506512,0.10834330518417296,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_choch_bearish,170,0.002750400883971509,0.009562901453292093,0.020939596591284967,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_choch_bullish,167,0.0047504336889417405,-0.0020741305241671684,0.6685679086441358,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_ob_bearish_formed,240,0.0027597114046687297,0.009649976361384817,0.00951856201891983,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_ob_bearish_mitigated,236,0.005795255246809667,-0.0010982895014540724,0.6043142693270166,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_ob_bullish_formed,448,0.008969033847459623,0.001971866510965206,0.24378667286305938,7,5,0.11424895901061985,0.33714802143777456,49,10,12
smc_swing_ob_bullish_mitigated,419,-0.010052037230367902,-0.0031270614291244794,0.8561596323479737,7,5,0.11424895901061985,0.33714802143777456,49,10,12
ict_bos_bearish,2558,-0.013049065898080853,-0.0060651414344628585,0.9999994780114311,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_bos_bullish,4884,0.0031430596350568493,-0.003792657163908985,0.9999963704018686,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_bpr_bearish,2336,-0.007540489202262856,-0.0005890560739550887,0.6787529630643288,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_bpr_bullish,2356,0.004239579402981679,-0.0027698135033398094,0.9852269063395647,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_displacement_bearish,16731,-0.008744007141679026,-0.0018110689156059278,0.9999797700636637,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_displacement_bullish,18235,0.005209065056029559,-0.0017540869854356508,0.9999874986697584,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_fvg_bearish_formed,7309,-0.009094112835574684,-0.0021593539331100616,0.9989531244718786,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_fvg_bullish_formed,8982,0.004488661916978305,-0.0024999449332273743,0.9999704228793355,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_liquidity_buyside_pool_formed,3608,0.009257161517212419,0.0025441165437047547,0.004439188871121,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_liquidity_buyside_swept,2774,0.006284540326023712,-0.00043909391054587285,0.6535760031138567,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_liquidity_sellside_pool_formed,3191,-0.008217001961922864,-0.0014066997141683598,0.9049726406299119,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_liquidity_sellside_swept,2059,-0.010554526279823171,-0.003722827266866709,0.9968896453181603,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_mss_bearish,2245,-0.009291502621321569,-0.0023110145564710196,0.9630079144188252,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_mss_bullish,2246,0.005470294675150915,-0.0015153038839450274,0.8791278374172605,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_ob_bearish_formed,1730,-0.008769925427926201,-0.0017897713171185874,0.8842971561743092,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_ob_bearish_mitigated,1542,0.005926555564542355,-0.001067990944105323,0.7511902473360512,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_ob_bullish_formed,2426,0.003681709145468748,-0.0032765904623312248,0.9961051184175574,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_ob_bullish_mitigated,1597,-0.009615567246615477,-0.002771187976554514,0.9634323197287257,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_sweep_buyside_bearish,1840,-0.006894039199900523,-3.3996871369403395e-05,0.5096264202950298,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_sweep_sellside_bullish,1358,0.008466322770120823,0.0015281226264128268,0.1813194354531344,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_bos_bearish,692,-0.013046485021653367,-0.006016958572355016,0.9931808928105795,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_bos_bullish,1333,0.0030668344991539895,-0.0039031314580966823,0.9902369245794432,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_choch_bearish,1127,-0.008190405780513528,-0.001228104742418512,0.7483460832598532,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_choch_bullish,1132,0.0066150347597362736,-0.0003474292123092594,0.5752336657832418,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_ob_bearish_formed,1819,-0.010037798213096688,-0.003049922692015026,0.9815283419082724,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_ob_bearish_mitigated,1802,0.008797786195847226,0.001809298497781533,0.10898027242717445,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_internal_ob_bullish_formed,2465,0.00469627169792849,-0.002270249128591059,0.9677404272338284,8,5,0.5839324432060682,0.7606376317613259,21,7,13
