n_trades,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,sharpe,sortino,expectancy,max_drawdown,avg_drawdown,calmar,cagr_annualized,reward_risk_ratio,ticker,signal_frequency,baseline_avg_return,excess_return_vs_baseline,p_value_vs_baseline,effect_size_vs_baseline,eligible,p_adjusted_vs_baseline,significant_vs_baseline
4768,0.5153104026845637,-0.00039883927744004436,0.00241651673597143,0.06319916171128548,-0.09813174539130562,1.7355910251704483,0.9830060328925065,-0.03168012404692053,-0.04540094977826551,-0.00039883927744003775,-0.999999679989439,-0.9361653012154417,-0.05927821894874907,-0.05927819997909297,0.9225933707163697,EL,4768,0.002086680849571887,-0.002485520127011931,0.8064161129101123,-0.040057795607844934,True,0.9999999999852733,False
4748,0.508424599831508,-0.0007357367870802167,0.0007694665573261261,0.04806732451512793,-0.16702359199669853,1.5943545517770534,0.9597506971889221,-0.07683742326122991,-0.11050687279868758,-0.0007357367870802212,-0.9999495900466604,-0.9206912985828816,-0.04688109698671396,-0.04687873371280235,0.9219808893045197,BAX,4748,0.0017686203122185792,-0.0025043570992987958,0.8593981216860223,-0.05131955239398006,True,0.9999999999852733,False
3629,0.5166712593000826,-0.0008506297109745887,0.002186974710821077,0.05078507823269137,-0.17126019551216132,1.801887430098656,0.9568361827655344,-0.08408232118424243,-0.12226177727439586,-0.0008506297109745868,-0.9999358018804094,-0.9152739774570581,-0.05293505077266175,-0.052931652441941715,0.8940677291761154,ALLE,3629,0.0016609356049299224,-0.002511565315904511,0.8511727285642299,-0.04960596070750478,True,0.9999999999852733,False
5023,0.5010949631694207,-0.0004263258175424853,0.00020458513859566985,0.05805029175418506,0.041012285893540015,1.3396076827870642,0.9807759421492068,-0.03686697438086955,-0.05735086978679617,-0.00042632581754248333,-0.9999870653219931,-0.8501701034224475,-0.05208220354788567,-0.05208152988135289,0.971813746412444,BEN,5023,0.0021091185731156705,-0.0025354443906581555,0.8423874545602584,-0.0455004694186389,True,0.9999999999852733,False
4907,0.4909313226003668,0.0026384734253440518,0.0,0.07393508429109824,0.18111835338837684,2.231828956434237,1.1034025180484488,0.17914406405757682,0.2735613009055365,0.0026384734253440505,-0.9994418814598243,-0.9055503113725932,-0.00246018460765633,-0.002458811533014542,1.1235559886977355,F,4907,0.005176926042096494,-0.002538452616752442,0.7823660056442259,-0.035586587156211984,True,0.9999999999852733,False
4773,0.5114183951393254,-0.00011270237164423403,0.0013415103124679861,0.04366460245486692,-0.0903865727554067,5.03455046194936,0.9930243856832686,-0.012956980796669269,-0.018556510380551228,-0.000112702371644232,-0.9993869970039561,-0.8874435181310577,-0.02676838048366144,-0.02675197138622571,0.9450207488497473,PAYX,4773,0.0024452176304155726,-0.0025579200020598067,0.8947981588486464,-0.05883402616736576,True,0.9999999999852733,False
4221,0.5164652925846955,0.0006136639055236031,0.0015471978545187337,0.05301749228560666,0.09902625506258998,2.466814565647196,1.0323127818647153,0.058104754187074496,0.08585593146307899,0.000613663905523601,-0.9983742021205233,-0.9096253383260279,-0.01988647598610677,-0.01985414459561829,0.9655439276248414,XYL,4221,0.0031922809820688685,-0.0025786170765452654,0.8451113478839133,-0.048346261795721164,True,0.9999999999852733,False
4761,0.5087166561646713,0.0023629971592442844,0.0008550852894844141,0.06616363377406845,0.2809719391178684,3.399461869350903,1.1045628104489096,0.179285068232887,0.27357054093261746,0.0023629971592442865,-0.9950753325315248,-0.8012448422100871,0.004534549170091589,0.004512218023309438,1.0644300576332597,GE,4761,0.005079348021335817,-0.0027163508620915325,0.8301831557674093,-0.04308219887593038,True,0.9999999999852733,False
4784,0.4931020066889632,-0.0017232750084196881,-0.0009005217252807118,0.05374262380993798,-0.106963679464334,1.9793555793260111,0.9172305112264886,-0.16096668291100202,-0.2326526535996429,-0.0017232750084196884,-0.9999999612528144,-0.9274944989455809,-0.07723899093958694,-0.07723898794679343,0.9421151033072411,IFF,4784,0.001057668601301616,-0.002780943609721304,0.8772638199031252,-0.05330971263600152,True,0.9999999999852733,False
4684,0.49487617421007685,-0.0014387824016520658,-0.0003836754321355773,0.06428748168553654,-0.4839397470468878,12.542598074463248,0.9366647052693969,-0.1123489386221023,-0.14933377053119654,-0.0014387824016520653,-0.999999997204804,-0.9370232206892017,-0.08796296727752609,-0.08796296703165236,0.9544443631778755,HAS,4684,0.001410259907001932,-0.0028490423086539977,0.8329678241530387,-0.04497235311391617,True,0.9999999999852733,False
4766,0.5079731430969366,-0.0006415166776252625,0.0008896604360957294,0.08808900117205991,-0.4578388838848365,7.269615440981422,0.978803689504094,-0.036558345767297315,-0.047081781940869455,-0.0006415166776252666,-0.9999999999953771,-0.9602029117560409,-0.11482545960696322,-0.1148254596064324,0.9444384215950283,PSKY,4766,0.00221258108956668,-0.0028540977671919427,0.7638488411137365,-0.03318713578978815,True,0.9999999999852733,False
5045,0.5117938553022795,0.002112791654625612,0.0032111317099363657,0.10940360480734371,-0.12807614852327287,14.474011593238291,1.0592760619302335,0.09694497680946884,0.13375528920394855,0.0021127916546256134,-0.999999999999999,-0.9397141065948401,-0.14565549288846497,-0.14565549288846483,1.0079943006051835,APA,5045,0.004992214962978403,-0.0028794233083527907,0.7242863241607018,-0.027187146010547433,True,0.9999999999852733,False
4476,0.5051385165326184,-0.0005422254426135698,0.0006622578494479558,0.044421347208915406,-0.14784719526609097,1.4503360226225865,0.968049992047329,-0.06127572192769569,-0.0901491754093352,-0.0005422254426135642,-0.9998788564740014,-0.8990363029995254,-0.0380373239545759,-0.038032715979032496,0.9445016729130508,PFE,4476,0.0023591221936349687,-0.0029013476362485385,0.9242715739165841,-0.06668299252733102,True,0.9999999999852733,False
