signal,n_trades_train,mean_return_train,matched_null_mean_train,excess_return_train,p_value_train,n_trades_test,mean_return_test,matched_null_mean_test,excess_return_test,p_value_test,fold,train_start,test_start,selected
ict_volume_imbalance_bearish,14662,-0.007920498856044084,-0.006459210135174656,-0.0014612887208694282,0.9998529326494213,5195,-0.006764124867381504,0.0037336762351559837,-0.010497801102537488,1.0,6,2015-01-05,2018-01-05,False
ict_volume_imbalance_bullish,20762,0.00629572930697768,0.0068370009115510675,-0.0005412716045733873,0.9508073043122848,6473,-0.005818578889946861,-0.002182603747637174,-0.0036359751423096867,0.9999999843679848,6,2015-01-05,2018-01-05,False
smc_equal_highs,2099,-0.006618064169343527,-0.006484345844836974,-0.00013371832450655326,0.5498853986211767,564,0.0018773721658447682,0.0033742148731805517,-0.0014968427073357834,0.7504817311831018,6,2015-01-05,2018-01-05,False
smc_equal_lows,1855,0.004801909790758207,0.006368823203629225,-0.0015669134128710174,0.9052881377445123,445,-0.004756112695867661,-0.0026068819940197794,-0.0021492307018478817,0.7846226857227057,6,2015-01-05,2018-01-05,False
smc_fvg_bearish_formed,9715,-0.015403172252658862,-0.005965257291643297,-0.009437914961015564,1.0,6022,-0.0057815304180719035,0.003480038956138171,-0.009261569374210075,1.0,6,2015-01-05,2018-01-05,False
smc_fvg_bullish_formed,10287,0.0076128073044898666,0.00643008251800856,0.0011827247864813067,0.009049454862638117,4277,-0.0013154321575533105,-0.0011935915860806347,-0.00012184057147267583,0.5576107175657725,6,2015-01-05,2018-01-05,True
smc_internal_bos_bearish,3037,-0.010236078890700653,-0.005760730891104321,-0.004475347999596332,0.9999990587892988,1224,-0.005502744458102346,0.005934066051015519,-0.011436810509117865,0.9999999999994508,6,2015-01-05,2018-01-05,False
smc_internal_bos_bullish,6048,0.005201482418837495,0.007275480712320022,-0.002073998293482527,0.9995583987331624,1677,-0.004568663246742345,0.00047765831030749134,-0.005046321557049836,0.9999378196772029,6,2015-01-05,2018-01-05,False
smc_internal_choch_bearish,4781,-0.011084810607018065,-0.0065236703383479665,-0.004561140268670098,0.9999999998450452,1760,0.0010478341509821186,0.002822273759889387,-0.0017744396089072682,0.9148511742262924,6,2015-01-05,2018-01-05,False
smc_internal_choch_bullish,4808,0.005270673774049454,0.006565129729756655,-0.0012944559557072008,0.9627387113822432,1454,-0.009260655373734867,-0.0025104992868289593,-0.006750156086905908,0.999998891494719,6,2015-01-05,2018-01-05,False
smc_internal_ob_bearish_formed,7818,-0.010755110143669895,-0.006227296956245262,-0.004527813187424633,0.9999999999999989,2984,-0.0016391324098487747,0.004098692581718603,-0.0057378249915673776,0.9999999948603051,6,2015-01-05,2018-01-05,False
smc_internal_ob_bearish_mitigated,7701,0.009628788830523793,0.006359483304815886,0.003269305525707907,6.999215554818539e-09,2701,-0.0001486499783721742,-0.003461906560153277,0.0033132565817811026,0.0007637463556176376,6,2015-01-05,2018-01-05,True
smc_internal_ob_bullish_formed,10856,0.005232126489937264,0.006960874271258429,-0.001728747781321165,0.9998835186561473,3131,-0.006747569842924755,-0.0009100073384425566,-0.005837562504482198,0.9999999993875172,6,2015-01-05,2018-01-05,False
smc_internal_ob_bullish_mitigated,9721,-0.009222201374401608,-0.006699536660512197,-0.002522664713889411,0.999999796922475,3541,-0.00045005961547786143,0.0022175433181590687,-0.00266760293363693,0.998433059324645,6,2015-01-05,2018-01-05,False
smc_swing_bos_bearish,198,-0.006010314354108923,-0.004053458932354774,-0.0019568554217541485,0.6823146248443059,81,-0.015642095305458056,0.01116064159323911,-0.026802736898697166,0.9999656206091767,6,2015-01-05,2018-01-05,False
smc_swing_bos_bullish,880,0.005765465382536769,0.007505444083377627,-0.001739978700840858,0.8634513790502432,252,-0.001379718276802468,1.5839646762385298e-05,-0.0013955579235648532,0.6594418392878705,6,2015-01-05,2018-01-05,False
smc_swing_choch_bearish,454,-0.0138950477191544,-0.005442039289890839,-0.00845300842926356,0.9998089682871771,271,-0.01668125805441494,0.006976108134448619,-0.023657366188863556,0.9999999999991867,6,2015-01-05,2018-01-05,False
smc_swing_choch_bullish,450,0.008922671711124895,0.006052839849418545,0.00286983186170635,0.11961550260712234,96,0.002981267442666509,0.001488883067898492,0.001492384374768017,0.403199465542061,6,2015-01-05,2018-01-05,True
smc_swing_ob_bearish_formed,652,-0.011500604151241815,-0.005020353843890626,-0.0064802503073511895,0.9990979840244065,352,-0.016442132535478837,0.007939026345136204,-0.02438115888061504,0.9999999999999998,6,2015-01-05,2018-01-05,False
smc_swing_ob_bearish_mitigated,651,0.01087073800798663,0.005182715568990624,0.005688022438996006,0.0032260253436712564,314,0.012300136610446691,-0.007296769367297223,0.019596905977743915,6.444465302525353e-10,6,2015-01-05,2018-01-05,True
smc_swing_ob_bullish_formed,1330,0.006833693087698166,0.0070139614478275615,-0.00018026836012939584,0.553716331912325,348,-0.00017668773350068047,0.0004221964525930356,-0.000598884186093716,0.5797029636180464,6,2015-01-05,2018-01-05,False
smc_swing_ob_bullish_mitigated,1194,-0.008205182102934376,-0.0067339026129982545,-0.0014712794899361219,0.85362489064708,405,-0.001302219155160048,0.0014358542170927182,-0.0027380733722527665,0.8423524820348487,6,2015-01-05,2018-01-05,False
ict_bos_bearish,7663,-0.01309313130929132,-0.005487950685881809,-0.00760518062340951,1.0,1995,-0.017321472254036192,-0.009141860428413185,-0.008179611825623007,0.9999999999208543,7,2016-01-05,2019-01-05,False
ict_bos_bullish,14946,0.0043883200214681044,0.006790212253898366,-0.0024018922324302618,0.9999999982889517,6024,0.008424485962215117,0.012398293324353112,-0.003973807362137994,0.9999999998911516,7,2016-01-05,2019-01-05,False
ict_bpr_bearish,4701,-0.005914357090441341,-0.006137399201456598,0.00022304211101525657,0.38291825012901765,1585,-0.016101502139486374,-0.010721420310280274,-0.0053800818292061,0.9999872712788399,7,2016-01-05,2019-01-05,False
ict_bpr_bullish,4653,0.005799423371237437,0.006363991764976645,-0.0005645683937392076,0.770302803404559,1752,0.013433833808632343,0.010714074085955731,0.0027197597226766117,0.013009703561982812,7,2016-01-05,2019-01-05,False
ict_displacement_bearish,33882,-0.008169557406788677,-0.00604262569857177,-0.0021269317082169064,0.9999999999999992,10691,-0.013207956209862362,-0.010401983487450849,-0.002805972722411513,0.9999999949129297,7,2016-01-05,2019-01-05,False
ict_displacement_bullish,37494,0.00710254068991734,0.006464024203612922,0.0006385164863044182,0.005452418022339981,13360,0.010054718784340565,0.011423308132846503,-0.0013685893485059376,0.9994350147584748,7,2016-01-05,2019-01-05,False
ict_fvg_bearish_formed,16331,-0.008229604104977152,-0.00590396192150115,-0.002325642183476002,0.9999999976747727,5230,-0.018187006226038263,-0.010050005940083572,-0.00813700028595469,1.0,7,2016-01-05,2019-01-05,False
ict_fvg_bullish_formed,19754,0.0061678849912861645,0.00657312006733538,-0.00040523507604921585,0.8724168169449391,7337,0.01017922505139291,0.01167211850404721,-0.0014928934526542998,0.9945431819793925,7,2016-01-05,2019-01-05,False
ict_liquidity_buyside_pool_formed,10661,0.006273399265214941,0.005501460434272122,0.0007719388309428187,0.05146293122297515,4238,0.014240035185373324,0.010559407592745769,0.0036806275926275552,4.022962336722946e-07,7,2016-01-05,2019-01-05,False
ict_liquidity_buyside_swept,7983,0.0054679154016683525,0.00564536967447055,-0.00017745427280219713,0.6274269745954892,3359,0.013103048138677869,0.011025651414506036,0.0020773967241718323,0.006485148479585713,7,2016-01-05,2019-01-05,False
ict_liquidity_sellside_pool_formed,9658,-0.007122012827271453,-0.005286588845989541,-0.0018354239812819126,0.999856015412921,2932,-0.012836252639350967,-0.009785175170646318,-0.003051077468704649,0.9994187425475926,7,2016-01-05,2019-01-05,False
ict_liquidity_sellside_swept,6158,-0.007788244540432121,-0.00511466120313982,-0.002673583337292301,0.9999827666479594,1765,-0.015096958384507479,-0.009022388281949737,-0.0060745701025577414,0.9999994081504232,7,2016-01-05,2019-01-05,False
ict_mss_bearish,6780,-0.008749140420321502,-0.006167583024409959,-0.002581557395911543,0.9999842946814614,2056,-0.010402790204610022,-0.010479595135467723,7.680493085770145e-05,0.4738232527772541,7,2016-01-05,2019-01-05,False
ict_mss_bullish,6695,0.004484340074846872,0.0061932710458335516,-0.00170893097098668,0.9968397536662517,2282,0.017699310573460022,0.01064464744454555,0.007054663128914472,8.647659143845264e-11,7,2016-01-05,2019-01-05,False
ict_nwog_gap_down,19573,-0.010093840046845968,-0.0062343520805479904,-0.0038594879662979774,1.0,8414,-0.011968640796776979,-0.01088456733401935,-0.0010840734627576287,0.9763526276006248,7,2016-01-05,2019-01-05,False
ict_nwog_gap_up,27944,0.007440635199689842,0.006373261860787615,0.0010673733389022274,0.00014773051619575004,8860,0.010944739503185683,0.011181836030871087,-0.00023709652768540493,0.6729862488261817,7,2016-01-05,2019-01-05,True
ict_ob_bearish_formed,4311,-0.010696770875378443,-0.005629787156475843,-0.0050669837189025995,0.9999999999373091,1033,-0.013572647411283867,-0.008736444607377257,-0.004836202803906609,0.9972790897509778,7,2016-01-05,2019-01-05,False
ict_ob_bearish_mitigated,3834,0.005819546096956975,0.006169810658804685,-0.00035026456184771015,0.6630482887919176,1415,0.007861573432742928,0.012094431490728178,-0.004232858057985249,0.9990634026424149,7,2016-01-05,2019-01-05,False
ict_ob_bullish_formed,6139,0.004848875510654211,0.006553597715481129,-0.001704722204826918,0.9958831387217697,2119,0.009869633324226232,0.011920961721598048,-0.002051328397371816,0.9690139291323784,7,2016-01-05,2019-01-05,False
ict_ob_bullish_mitigated,4165,-0.01396506197802941,-0.00530769040884523,-0.00865737156918418,1.0,763,-0.00950854303613198,-0.00825969340225105,-0.0012488496338809302,0.7270259455007115,7,2016-01-05,2019-01-05,False
ict_sweep_buyside_bearish,12246,-0.005781356407957729,-0.006259112227445581,0.0004777558194878524,0.14296274876006315,4007,-0.007467175416465183,-0.011334949292660544,0.0038677738761953608,2.5238321258831207e-07,7,2016-01-05,2019-01-05,False
ict_sweep_sellside_bullish,9209,0.009423767436806474,0.005716263836719185,0.003707503600087289,9.186082419832269e-13,2380,0.01300648189266026,0.00951097303915805,0.0034955088535022095,0.0005803350427620511,7,2016-01-05,2019-01-05,True
ict_volume_imbalance_bearish,13585,-0.009772126606789453,-0.006051654780647888,-0.0037204718261415644,1.0,4200,-0.014662941229504031,-0.010595179933959266,-0.004067761295544765,0.9999997585516895,7,2016-01-05,2019-01-05,False
ict_volume_imbalance_bullish,20411,0.005490176577568218,0.006409203931527336,-0.0009190273539591174,0.9964412007720291,9069,0.011106723320669263,0.011401583345366983,-0.0002948600246977205,0.7230340973390668,7,2016-01-05,2019-01-05,False
smc_equal_highs,1972,-0.006930745471193253,-0.00587813521124782,-0.001052610259945433,0.8265399501494932,763,-0.012484891298197232,-0.010840021621763044,-0.0016448696764341884,0.8121882786492534,7,2016-01-05,2019-01-05,False
smc_equal_lows,1699,0.005460381857499703,0.006059795842088611,-0.0005994139845889087,0.680703755501114,570,0.010049315091962607,0.010737230232552348,-0.0006879151405897403,0.6262206849507901,7,2016-01-05,2019-01-05,False
smc_fvg_bearish_formed,12072,-0.0111382078356797,-0.005809290060159377,-0.005328917775520322,1.0,3861,-0.018634178323111254,-0.009707106992046114,-0.00892707133106514,1.0,7,2016-01-05,2019-01-05,False
smc_fvg_bullish_formed,10880,0.007009343516882959,0.006320689000798052,0.0006886545160849069,0.08076125053509187,3896,0.011006200153585393,0.01136354847325944,-0.0003573483196740463,0.657789947002746,7,2016-01-05,2019-01-05,False
smc_internal_bos_bearish,2980,-0.011284869859983384,-0.005297737017966909,-0.005987132842016476,0.9999999996500336,724,-0.02141916186492991,-0.00813021074444014,-0.013288951120489771,0.9999999998982565,7,2016-01-05,2019-01-05,False
smc_internal_bos_bullish,6097,0.004838508499590014,0.006805731418843738,-0.0019672229192537237,0.9989769957667555,2191,0.008625312658597452,0.012693610722509659,-0.004068298063912207,0.999966943263533,7,2016-01-05,2019-01-05,False
smc_internal_choch_bearish,4818,-0.007938872997332135,-0.006051006221009388,-0.0018878667763227467,0.9949103755450478,1442,-0.010910392289644211,-0.010204402048571181,-0.0007059902410730297,0.6924113334759406,7,2016-01-05,2019-01-05,False
smc_internal_choch_bullish,4658,0.003792342909694274,0.00604607330722501,-0.002253730397530736,0.9987006282790809,1771,0.015833432507763125,0.010554694427623674,0.0052787380801394505,1.2508526505472629e-05,7,2016-01-05,2019-01-05,False
smc_internal_ob_bearish_formed,7798,-0.009217543252615635,-0.00576314494567384,-0.003454398306941795,0.9999999984377085,2166,-0.014423018869748942,-0.009511089719766533,-0.004911929149982409,0.9999882565291779,7,2016-01-05,2019-01-05,False
smc_internal_ob_bearish_mitigated,7712,0.00851264121774589,0.005900009843672637,0.002612631374073253,4.152559014959443e-06,2386,0.011462132104159957,0.010278216648975113,0.0011839154551848436,0.1373777353131927,7,2016-01-05,2019-01-05,True
smc_internal_ob_bullish_formed,10755,0.00438541325851755,0.006476722819687988,-0.0020913095611704386,0.9999928205923934,3962,0.011847316760786349,0.011737522696703735,0.00010979406408261408,0.4446224547323382,7,2016-01-05,2019-01-05,False
smc_internal_ob_bullish_mitigated,10021,-0.007689999983558203,-0.006199100142980646,-0.0014908998405775567,0.9985806201075431,3262,-0.011802998787009937,-0.011219025796409748,-0.000583972990600189,0.7467644141872691,7,2016-01-05,2019-01-05,False
smc_swing_bos_bearish,210,-0.010183970795944072,-0.002731560003157631,-0.00745241079278644,0.973557785729939,59,-0.024412284806813515,-0.003637696501067972,-0.020774588305745544,0.9806943127670337,7,2016-01-05,2019-01-05,False
smc_swing_bos_bullish,895,0.0055390840671809835,0.007024467979709461,-0.001485383912528477,0.8166181167569486,268,0.00851560506014114,0.013425594692944505,-0.004909989632803365,0.9547686811593725,7,2016-01-05,2019-01-05,False
smc_swing_choch_bearish,543,-0.014919513153840266,-0.0050038631792674,-0.009915649974572865,0.9999956424548078,56,-0.011661068932165513,-0.003347371579694066,-0.008313697352471446,0.8641569722269475,7,2016-01-05,2019-01-05,False
smc_swing_choch_bullish,463,0.008686042213170278,0.005768469692479106,0.002917572520691172,0.11540447286503408,242,0.004464165105897999,0.011934714827943406,-0.007470549722045407,0.9880951143430753,7,2016-01-05,2019-01-05,True
smc_swing_ob_bearish_formed,753,-0.013598843970363239,-0.004370153130153122,-0.009228690840210118,0.9999991054580223,115,-0.01820299707655014,-0.003496320887181549,-0.01470667618936859,0.9898817155352096,7,2016-01-05,2019-01-05,False
smc_swing_ob_bearish_mitigated,735,0.013659918852551212,0.004667808398084026,0.008992110454467187,2.4901508160854332e-06,152,0.017156162079383565,0.0059956642707682745,0.011160497808615291,0.015035787884984997,7,2016-01-05,2019-01-05,True
smc_swing_ob_bullish_formed,1358,0.0066120160418444915,0.006596244705049928,1.5771336794563086e-05,0.49539046771592704,510,0.0065931570818532174,0.01271815758053222,-0.006125000498679003,0.9974610092044924,7,2016-01-05,2019-01-05,False
smc_swing_ob_bullish_mitigated,1265,-0.007115762439613943,-0.006235500399588366,-0.0008802620400255772,0.7351221388750409,407,-0.005701012197625827,-0.012216675762869951,0.006515663565244124,0.004409129029486689,7,2016-01-05,2019-01-05,False
ict_bos_bearish,7067,-0.014339735977283464,-0.00603413290536157,-0.008305603071921894,1.0,2824,-0.0026735227421084964,-0.0073548942448533544,0.004681371502744858,0.0066847809055492835,8,2017-01-05,2020-01-05,False
ict_bos_bullish,15871,0.004728708455433152,0.00776460052784194,-0.0030358920724087883,0.9999999999999957,5090,0.0049403306157501615,0.012380186882484231,-0.00743985626673407,0.9999999858126303,8,2017-01-05,2020-01-05,False
ict_bpr_bearish,4793,-0.007395887305410262,-0.006823929203800895,-0.0005719581016093668,0.7791876988005206,1677,-0.01852425162855434,-0.008994208047622432,-0.009530043580931907,0.9999340349129584,8,2017-01-05,2020-01-05,False
ict_bpr_bullish,4803,0.006452583551600534,0.006959967083128945,-0.0005073835315284108,0.7528864375012629,1710,0.021108684238049284,0.009457153929132512,0.011651530308916773,7.05850583667341e-07,8,2017-01-05,2020-01-05,False
ict_displacement_bearish,34283,-0.00869789832756898,-0.0067569869981133355,-0.0019409113294556442,0.9999999999998573,13201,-0.012116170779368347,-0.009072499519887653,-0.0030436712594806934,0.9998761052493631,8,2017-01-05,2020-01-05,False
ict_displacement_bullish,37679,0.007134290672201225,0.0073583215564907,-0.00022403088428947504,0.8145141806413214,13408,0.006516143518834029,0.010482918362991731,-0.003966774844157702,0.9999995533109813,8,2017-01-05,2020-01-05,False
ict_fvg_bearish_formed,16617,-0.009711385994533433,-0.006554465604689041,-0.0031569203898443917,0.9999999999999993,5882,-0.006914424371959372,-0.008389744357740814,0.0014753199857814418,0.13254647785619705,8,2017-01-05,2020-01-05,False
ict_fvg_bullish_formed,20313,0.005967162106693024,0.007447523521652405,-0.0014803614149593806,0.9999880197350173,6904,0.011634497320791932,0.01092270747734271,0.0007117898434492211,0.2714704232726442,8,2017-01-05,2020-01-05,False
ict_liquidity_buyside_pool_formed,10726,0.00745567165581034,0.006297896176471716,0.0011577754793386241,0.006985816560568589,4419,0.01560353558631927,0.008698097523009702,0.0069054380633095675,1.181902946513155e-07,8,2017-01-05,2020-01-05,True
ict_liquidity_buyside_swept,8069,0.007454156985149323,0.006537950210542404,0.0009162067746069195,0.04574588493484432,3371,0.014943127666067504,0.009251512164675013,0.005691615501392491,0.00010266849347539964,8,2017-01-05,2020-01-05,False
ict_liquidity_sellside_pool_formed,9130,-0.007624719073992636,-0.005997071911338552,-0.001627647162654084,0.9991000535381602,3653,0.0038662101768278086,-0.008102386633193457,0.011968596810021267,1.9492515167011784e-16,8,2017-01-05,2020-01-05,False
ict_liquidity_sellside_swept,5774,-0.008538200523770138,-0.005731465353224463,-0.0028067351705456742,0.9999863074324125,2406,0.0037382584831091325,-0.007334064733003988,0.01107232321611312,1.1949356433980309e-09,8,2017-01-05,2020-01-05,False
ict_mss_bearish,6608,-0.007018534931421517,-0.006977377826403285,-4.115710501823196e-05,0.5259833300778889,2276,-0.006756593993975219,-0.009162473253201495,0.0024058792592262764,0.12158913379634756,8,2017-01-05,2020-01-05,False
ict_mss_bullish,6685,0.008008158881701574,0.0070013021859742924,0.0010068566957272818,0.054731593443176164,2220,0.014022046731611889,0.00930490929459453,0.0047171374370173595,0.0118886026898026,8,2017-01-05,2020-01-05,False
ict_nwog_gap_down,21010,-0.009255718623335008,-0.006980111652228473,-0.002275606971106535,0.9999999999790573,9012,-0.0005640415164866316,-0.009356966402403298,0.008792924885916667,1.6639722600733971e-18,8,2017-01-05,2020-01-05,False
ict_nwog_gap_up,27636,0.006700973341424615,0.00716010374242171,-0.0004591304009970952,0.9396246135699543,11091,0.020069619313030595,0.010697054941441143,0.009372564371589452,6.064942334191867e-26,8,2017-01-05,2020-01-05,False
ict_ob_bearish_formed,3958,-0.010992652147578942,-0.006243017662397626,-0.004749634485181316,0.9999999943090089,1271,0.01119065576446951,-0.007744440347039772,0.01893509611150928,8.565263193730199e-12,8,2017-01-05,2020-01-05,False
ict_ob_bearish_mitigated,3693,0.004014223362081644,0.00703562602091339,-0.0030214026588317455,0.999827936867636,1197,0.011011287551066617,0.010613606345619479,0.0003976812054471389,0.4439710778735468,8,2017-01-05,2020-01-05,False
ict_ob_bullish_formed,6259,0.0056034687412707725,0.007560936222580871,-0.0019574674813100986,0.9989765633573902,2156,0.006694961880984584,0.011229315671357851,-0.004534353790373267,0.9839367235310684,8,2017-01-05,2020-01-05,False
ict_ob_bullish_mitigated,3638,-0.012476292986911204,-0.0060018778149727465,-0.006474415171938457,0.9999999999999448,2247,0.011981015130512095,-0.0076534325928403635,0.01963444772335246,2.2354000955424606e-20,8,2017-01-05,2020-01-05,False
ict_sweep_buyside_bearish,12675,-0.00503431442120177,-0.00724159689800196,0.0022072824768001893,2.32835889307326e-07,4553,-0.001807456719990476,-0.010278065017326544,0.008470608297336068,6.486911800172961e-10,8,2017-01-05,2020-01-05,True
ict_sweep_sellside_bullish,8610,0.009117763358313198,0.0065201698285300945,0.0025975935297831033,1.174178833702839e-06,2557,0.005667798626356219,0.008135152363612213,-0.0024673537372559935,0.9055804679442918,8,2017-01-05,2020-01-05,True
ict_volume_imbalance_bearish,13129,-0.010544678879220738,-0.006688601501795279,-0.0038560773774254592,1.0,5822,-0.006984578403998704,-0.008943706038041968,0.001959127634043264,0.062164424777530425,8,2017-01-05,2020-01-05,False
ict_volume_imbalance_bullish,22386,0.005176360376959551,0.007357346311923817,-0.0021809859349642665,0.9999999999920556,7809,0.0013744360003236469,0.010982059006328695,-0.009607623006005048,1.0,8,2017-01-05,2020-01-05,False
smc_equal_highs,2027,-0.00825334233757039,-0.0065566032013032625,-0.0016967391362671278,0.9372488104027134,613,-0.013052617285746375,-0.008397240614789832,-0.004655376670956543,0.8836573100724823,8,2017-01-05,2020-01-05,False
smc_equal_lows,1708,0.00607884091023423,0.006838171736677894,-0.0007593308264436634,0.7287347399241388,578,0.017580248013364868,0.008408722026514891,0.009171525986849977,0.010766032341816917,8,2017-01-05,2020-01-05,False
smc_fvg_bearish_formed,12374,-0.010550814554743514,-0.006434372985613775,-0.004116441569129738,1.0,7188,-0.011572928920654158,-0.007772274410973418,-0.003800654509680741,0.9992799488660425,8,2017-01-05,2020-01-05,False
smc_fvg_bullish_formed,10669,0.00568983118446248,0.007093210053440828,-0.0014033788689783479,0.9974309567422044,7006,0.01672551101548079,0.009687743706980702,0.007037767308500087,2.253802892887032e-09,8,2017-01-05,2020-01-05,False
smc_internal_bos_bearish,2644,-0.01198826876593546,-0.005817530674846957,-0.006170738091088503,0.9999999982939999,917,0.023473869787149694,-0.006312259593871675,0.02978612938102137,6.00991901897463e-20,8,2017-01-05,2020-01-05,False
smc_internal_bos_bullish,6321,0.005164382490377431,0.007912679909506384,-0.002748297419128953,0.9999954113347095,2135,0.008108859304379917,0.013108929059668826,-0.005000069755288909,0.991178048888654,8,2017-01-05,2020-01-05,False
smc_internal_choch_bearish,4700,-0.006617679542104179,-0.006783531576479784,0.00016585203437560498,0.41223323801131023,1767,-0.006577891222508669,-0.00902196909853822,0.002444077876029551,0.14826176313689027,8,2017-01-05,2020-01-05,False
smc_internal_choch_bullish,4736,0.006192174671192436,0.006841295785511814,-0.0006491211143193785,0.807702283956638,1714,0.0074846571059650835,0.009095891527576307,-0.0016112344216112238,0.7499925141768601,8,2017-01-05,2020-01-05,False
smc_internal_ob_bearish_formed,7344,-0.008551208668984612,-0.006435750206120685,-0.0021154584628639266,0.9997625841153305,2684,0.003689420568048976,-0.00809618533707054,0.011785605905119517,2.5785993414331954e-10,8,2017-01-05,2020-01-05,False
smc_internal_ob_bearish_mitigated,7312,0.007346631515976332,0.006573509211492479,0.0007731223044838533,0.10029601587170678,2626,0.0026908686493283076,0.00870318106462905,-0.006012312415300742,0.9992609791935423,8,2017-01-05,2020-01-05,False
smc_internal_ob_bullish_formed,11057,0.005604612549917981,0.007453778289606029,-0.0018491657396880476,0.9999527423339803,3849,0.007830895529871467,0.011321881429113714,-0.003490985899242247,0.9870055859999081,8,2017-01-05,2020-01-05,False
smc_internal_ob_bullish_mitigated,10004,-0.0071749697653328915,-0.0071626936896318615,-1.2276075701029947e-05,0.5097836250077948,4246,-0.005388142999202468,-0.010075027619625893,0.004686884620423425,0.0009175034464761199,8,2017-01-05,2020-01-05,False
smc_swing_bos_bearish,170,-0.01762749235988605,-0.0019950079685228496,-0.0156324843913632,0.9996554662438617,72,0.03372620563042126,-0.004723626637102688,0.03844983226752395,0.002712288026856576,8,2017-01-05,2020-01-05,False
smc_swing_bos_bullish,895,0.005915243848953619,0.008331367307038382,-0.002416123458084763,0.9274392707536716,202,0.0049907655294727975,0.013320179357569448,-0.008329413828096651,0.9188843742867074,8,2017-01-05,2020-01-05,False
smc_swing_choch_bearish,433,-0.01599283501377687,-0.005421047417977043,-0.010571787595799825,0.9999827227485094,347,0.07620424012949335,-0.008217098158053803,0.08442133828754715,1.7047645161706674e-58,8,2017-01-05,2020-01-05,False
smc_swing_choch_bullish,441,0.005982175772267748,0.006014119281540714,-3.1943509272966235e-05,0.5051428329809352,353,0.01015201828930051,0.010456035614064151,-0.0003040173247636415,0.522561716354704,8,2017-01-05,2020-01-05,False
smc_swing_ob_bearish_formed,603,-0.016453683685150933,-0.004455165649474201,-0.011998518035676732,0.9999999544651845,419,0.06890491200554778,-0.0076167880160287905,0.07652170002157657,3.7944621400645806e-54,8,2017-01-05,2020-01-05,False
smc_swing_ob_bearish_mitigated,603,0.01359745492164987,0.004613051689788707,0.008984403231861162,3.049138699908498e-05,408,-0.04481952763949371,0.00822097787677331,-0.053040505516267024,1.0,8,2017-01-05,2020-01-05,True
smc_swing_ob_bullish_formed,1336,0.0059373373954966805,0.007566467322573958,-0.0016291299270772778,0.8813373865298292,555,0.00827350827581367,0.011498480724312924,-0.0032249724484992547,0.7873302641841569,8,2017-01-05,2020-01-05,False
smc_swing_ob_bullish_mitigated,1210,-0.004966802272825242,-0.007206419369793637,0.0022396170969683953,0.06225503489620531,619,-0.0033478064472852857,-0.010126893160158157,0.006779086712872872,0.039385161191413436,8,2017-01-05,2020-01-05,True
ict_bos_bearish,7962,-0.010292560714792474,-0.006001187503126886,-0.004291373211665588,0.9999998635409006,2655,-0.021084362682450355,-0.007838464540024197,-0.013245898142426158,1.0,9,2018-01-05,2021-01-05,False
ict_bos_bullish,15194,0.0035010022618984847,0.0078373221976258,-0.004336319935727315,0.9999999999999896,5499,0.006565463761532956,0.012360638636541799,-0.0057951748750088425,0.9999999999999999,9,2018-01-05,2021-01-05,False
ict_bpr_bearish,5080,-0.009620767729428966,-0.006624573187303502,-0.002996194542125464,0.9983246080678597,1539,-0.012807973547066732,-0.010518166588368917,-0.0022898069586978157,0.9410239172538655,9,2018-01-05,2021-01-05,False
ict_bpr_bullish,5045,0.010376349634626886,0.006878471726764665,0.003497877907862221,0.0002958347257122164,1629,0.010454916933161263,0.010457263006825077,-2.346073663813189e-06,0.5006789555596346,9,2018-01-05,2021-01-05,False
ict_displacement_bearish,36774,-0.008919501438261734,-0.006724491447920335,-0.0021950099903413987,0.9999999992548534,12438,-0.012131744927606975,-0.010168076165917169,-0.0019636687616898067,0.9999809743763588,9,2018-01-05,2021-01-05,False
ict_displacement_bullish,38961,0.006171855553111522,0.007371321568235407,-0.0011994660151238845,0.999730862015361,13218,0.01080596681041297,0.011243388656580018,-0.0004374218461670482,0.8279346443295365,9,2018-01-05,2021-01-05,False
ict_fvg_bearish_formed,17696,-0.008292789530227452,-0.006452559540009767,-0.0018402299902176853,0.9996397012801955,5474,-0.014019090422122881,-0.00983019657290195,-0.004188893849220932,0.9999999860121594,9,2018-01-05,2021-01-05,False
ict_fvg_bullish_formed,20535,0.006703457986026823,0.0074786618617789825,-0.0007752038757521595,0.9421396493165277,7227,0.010168911190891163,0.011488632340587857,-0.0013197211496966937,0.9789937278287341,9,2018-01-05,2021-01-05,False
ict_liquidity_buyside_pool_formed,12206,0.009458153118156062,0.00630944657538972,0.0031487065427663417,1.9502055349489028e-07,3384,0.012316177183302605,0.008744207348406152,0.0035719698348964535,2.6387842895629155e-05,9,2018-01-05,2021-01-05,False
ict_liquidity_buyside_swept,9191,0.009080222411357183,0.006580808261930456,0.0024994141494267272,0.00023103915006241667,2616,0.011269336767468649,0.009224235521154098,0.002045101246314551,0.020358044261780877,9,2018-01-05,2021-01-05,False
ict_liquidity_sellside_pool_formed,10435,-0.003093420946149059,-0.006067634005037081,0.0029742130588880215,6.52822783563852e-06,2767,-0.016512871091748777,-0.007572309242199019,-0.008940561849549758,1.0,9,2018-01-05,2021-01-05,False
