n_trades,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,sharpe,sortino,expectancy,max_drawdown,avg_drawdown,calmar,cagr_annualized,reward_risk_ratio,avg_mfe,avg_mae,median_mfe,median_mae,p90_mfe,p10_mae,mfe_mae_ratio,signal,holding_period,mean_return,ci_lower,ci_upper,ci_method,n_bootstrap_iter,hac_ci_lower,hac_ci_upper,p_value_vs_zero,p_value_vs_zero_iid,hac_se,n_entry_dates,effect_size_cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,p_value_vs_baseline_welch,p_value_vs_baseline_welch_two_sided,effect_size_vs_baseline,mean_diff_vs_baseline,excess_return_vs_matched_random,matched_null_mean,p_value_vs_matched_random,matched_null_se,matched_z,p_value_vs_matched_random_srs,matched_null_se_srs,direction,n_tickers,p_adj_vs_zero,reject_vs_zero,p_adj_vs_matched_random,reject_vs_matched_random,p_adj_vs_baseline_welch,reject_vs_baseline_welch,low_sample_warning,beats_matched_random,significance_label,p_value_vs_matched_random_two_sided,p_adj_vs_matched_random_two_sided,loses_to_matched_random
3414,0.4598711189220855,-0.0004891858433426,-0.0037683883194896,0.0739911621427141,0.4524313493621443,5.190126348700545,0.9802037392482292,-0.0605945653805208,-0.0896572749118003,-0.0004891858433426,-0.9999898327885404,-0.9560511257988652,-0.2374870517338334,-0.2374846371527594,1.1450278075039824,0.0493752236453001,-0.0470575340713531,0.0276269002237815,-0.031818428170905,0.1257810798096335,-0.1075824372147647,0.9825905751410882,smc_swing_ob_bullish_mitigated,3,-0.0004891858433426939,-0.0029618567023325924,0.002063763096336789,percentile_bootstrap_full,10000,-0.014527387457657517,0.01354901577097213,0.9455481015638778,0.6992978676251921,0.0071624793181481,1109,-0.006611409108552076,-0.04033434297937033,0.02749136308549436,0.9878674216904082,0.0242651566191834,-0.0490979545302457,-0.0028588814298396,0.0015781370279142,-0.0020673228712569,0.4128614269661023,0.00716714649563,0.22019042430296,0.0044097050355948,0.000602577842641,-1,493,0.9509512335728144,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.8257228539322046,0.9473489611698404,False
3905,0.4676056338028169,-0.000950870842937,-0.0027341053684302,0.0546566705848941,0.7328241391178336,7.480903090404642,0.9495345923382096,-0.1594476051049391,-0.2462329292032274,-0.000950870842937,-0.9999406183851676,-0.9554897316251212,-0.1846421820510636,-0.1846312177001272,1.073296494296859,0.0370379617035642,-0.0353773592640575,0.0236828074507101,-0.0257334200759524,0.0900615791594372,-0.0808874812772682,0.9877411439201852,smc_swing_ob_bearish_formed,3,-0.0009508708429370453,-0.002641917559177754,0.0007459433592282458,percentile_bootstrap_full,10000,-0.008351959802900356,0.006450218117026265,0.8011874668900205,0.2770382951540637,0.0037761351534841,1410,-0.01739715999459073,-0.04890456796864388,0.013503170605154182,0.9999215198663614,0.0001569602672773,-0.0716658066091952,-0.0033205664294339,0.0011477675514398,-0.0020986383943768,0.3806584313624561,0.0037786341251718,0.3037519678853895,0.022043724960335,0.0005701044329492,-1,493,0.8150808911713504,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.7613168627249122,0.9473489611698404,False
147587,0.5411248958241579,0.002690804315813,0.0024787166453639,0.0354103539455311,0.4115125389021503,11.66949357820956,1.2513301866410242,0.696452482598439,0.9743537830783868,0.002690804315813,-0.8818811133414894,-0.2226633307570654,0.214709813144048,0.1893485290608162,1.0530928361610494,0.0236533286982152,-0.021125107630123,0.0168148143264206,-0.0148684024298226,0.0533267360480887,-0.0492217933840821,1.0592901511094182,ict_nwog_gap_up,3,0.0026908043158130833,0.0022024127624622274,0.003176533050529923,percentile_bootstrap_subsample_20000_recentred,10000,0.000918049797392535,0.004463558834233631,0.0029302362484821,8.17333973339195e-187,0.0009044832039877,854,0.07598919570112528,0.062096802961609854,0.08959626605127191,0.0031068655018162,0.0062137310036324,0.0089748617316514,0.0003211087293161,0.0004954679052879,0.002195336410525,0.2919303695572627,0.0009045443543305,0.5477541293756355,6.814540880447586e-09,8.726122422719077e-05,1,496,0.0047858036754975,True,0.9998391245174338,False,0.1562309509484723,False,False,False,not_significant,0.5838607391145254,0.9053699566886032,False
4581,0.5383104125736738,0.002562530536621,0.0019867682293919,0.0278191359990546,1.0093873549886334,11.477502567684205,1.310722823446089,0.8442383081272414,1.2961648640070196,0.002562530536621,-0.4900983822691532,-0.1348787720212287,0.4099654434256867,0.2009234006091851,1.1119351770678094,0.0201411648105128,-0.0176640842694735,0.0145771701770298,-0.0131432726651715,0.0436756255492756,-0.0393840137758644,1.09395531240024,smc_swing_bos_bullish,3,0.002562530536621052,0.001749152517698436,0.003370204869253688,percentile_bootstrap_full,10000,0.0015795169789519863,0.003545544094290118,3.23430430690191e-07,4.93839997584212e-10,0.000501546741506,2157,0.09211395122796515,0.06364544376291548,0.12015512279935969,0.3220497544623085,0.644099508924617,0.0059792138548543,0.0001928349501241,0.0003549649303545,0.0022075656062665,0.238821083905725,0.0004998802475701,0.7100999330938031,0.2379446298188206,0.0004978961183193,1,492,1.3238082744528747e-06,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.47764216781145,0.8682343914839922,False
49420,0.5498988263860786,0.0024214840244128,0.0031651382332019,0.0362489827524418,-0.2725488135630838,8.51793424419906,1.213094573816576,0.6122452545375687,0.8030825317529464,0.0024214840244128,-0.975289787206214,-0.3288596470817829,0.1628644333354952,0.1588400185312357,0.9865544294936762,0.0244722900325971,-0.0225172470386896,0.0185509219787722,-0.0158919999165426,0.0545989713858084,-0.0523509165103775,1.02059591951806,ict_sweep_sellside_bullish,3,0.0024214840244128847,0.0019258987030466893,0.002922290475614353,percentile_bootstrap_subsample_20000_recentred,10000,0.0009496646781843694,0.0038933033706414003,0.0012615093081532,8.86221047577571e-50,0.0007509420306845,3926,0.06680143387609319,0.05285388787975876,0.08105650037646249,0.3858606197271818,0.7717212394543637,0.0014307716468768,5.178843791593538e-05,0.0002761539932099,0.0021453300312029,0.3565955228309359,0.0007512885441656,0.3675738108273942,0.0362259960452259,0.0001537376816063,1,496,0.0022655677370916,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.7131910456618717,0.9473489611698404,False
16597,0.4617701994336325,-0.0018911847263956,-0.0024709283692816,0.043295153000224,0.0449910545914897,7.41586019324853,0.880742008019646,-0.4003449144437782,-0.5685691581982256,-0.0018911847263956,-1.0,-0.9897844158014696,-0.212450510948912,-0.212450510948912,1.020024277555112,0.0279420564815285,-0.028329453414895,0.018982385566634,-0.0209699092801138,0.065448481096904,-0.0632690957371289,0.941784723161072,smc_internal_bos_bearish,3,-0.0018911847263956667,-0.0025540823093909665,-0.0012304250508770893,percentile_bootstrap_full,10000,-0.005076775352401885,0.0012944058996105518,0.244598786326098,1.8587869700555608e-08,0.001625331192821,2943,-0.04368121129831508,-0.0590010760780314,-0.028387459722308585,1.0,3.974313041210889e-35,-0.1068429290228831,-0.0042608803128926,0.0002614865807976,-0.0021526713071932,0.4361080448577732,0.0016257131751172,0.1608442281208295,0.1707064239940501,0.0002748505390893,-1,495,0.2699021090494874,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.8722160897155464,0.9533391225597851,False
65576,0.4558680004879834,-0.0022158119555857,-0.0025161715502574,0.0333079693632967,-0.2925944283540264,7.913211553819053,0.8259784147303639,-0.6097115018635302,-0.8339465383047214,-0.0022158119555857,-1.0,-0.9956277863205512,-0.2084527298921971,-0.2084527298921971,0.980348569380078,0.021222975245922,-0.0229604113547055,0.0149702493840843,-0.01716420908744,0.0504518336296151,-0.0503079621261348,0.8834019888345348,ict_sweep_buyside_bearish,3,-0.0022158119555857982,-0.00267551710249582,-0.0017643571514195967,percentile_bootstrap_subsample_20000_recentred,10000,-0.003282433121122169,-0.0011491907900494272,4.668061043519569e-05,6.173031594145245e-65,0.0005442044678047,4009,-0.06652497879463895,-0.08022404272922652,-0.053102811396687336,1.0,3.654809850254101e-207,-0.1319398190684037,-0.0045855075420827,-5.820496573998805e-05,-0.0021576069898458,0.5425686663501492,0.0005444442575646,-0.1069071166263101,0.6709294076644652,0.000131542297319,-1,496,0.000112545033378,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.9148626672997016,0.9658416304918752,False
131146,0.4603495341070258,-0.0022511147593572,-0.0022392687010077,0.0373480002125241,-0.522725248293924,12.772671548738368,0.8349530140679673,-0.5524206770957266,-0.7197239288770805,-0.0022511147593572,-1.0,-0.9978652574124828,-0.2209775947004148,-0.2209775947004148,0.9724776156596038,0.0223025578041894,-0.0250390609519435,0.0154519750495311,-0.0180285880545522,0.0520371201879083,-0.0549629167581408,0.8623943369926498,ict_nwog_gap_down,3,-0.0022511147593572618,-0.0027739886934331566,-0.001727840789447774,percentile_bootstrap_subsample_20000_recentred,10000,-0.00447755967445106,-2.4669844263463126e-05,0.0475149398331596,1.9538782903535435e-105,0.001135962147822,853,-0.06027403733928393,-0.07419150205847641,-0.04609660721150959,1.0,4.945739592552541e-293,-0.1257343992626172,-0.0046208103458542,-8.152627996913615e-05,-0.0021695884793881,0.5286005504958544,0.0011362156646338,-0.0717524696294392,0.8107926787853913,9.25571349281074e-05,-1,496,0.0603799957446649,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.9427988990082912,0.9665403453080336,False
36610,0.4553400710188473,-0.0022629094176761,-0.0026215920593007,0.0351294915866056,-0.0641890318545628,5.500431802537536,0.8339088588693346,-0.5903845019654872,-0.8407266679557351,-0.0022629094176761,-1.0,-0.9915567513980746,-0.2155176540697635,-0.2155176540697635,0.99028552910482,0.0236266086687932,-0.0243511379790881,0.0166178840803339,-0.0186911786120345,0.0555498199854633,-0.053046918942799,0.9265661647749708,ict_mss_bearish,3,-0.002262909417676166,-0.0027524135444191456,-0.0017701408344544573,percentile_bootstrap_subsample_20000_recentred,10000,-0.003910583636119621,-0.0006152351992327106,0.0071066057898561,7.768568703405597e-35,0.0008406655522466,3547,-0.06441623022346786,-0.0782615299199489,-0.05065039963025486,1.0,4.590640386644301e-121,-0.1299833803398415,-0.0046326050041731,-9.223204328084052e-05,-0.0021706773743953,0.543682248993304,0.0008406521188349,-0.109714876361301,0.6959570857850294,0.0001798569708142,-1,496,0.0105602530593708,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.912635502013392,0.9658416304918752,False
22483,0.458880042698928,-0.0023428080095705,-0.0026420331855776,0.0400631702574369,0.0860830708347425,5.58322355895395,0.8470785560558683,-0.5359583364780297,-0.767063732724062,-0.0023428080095705,-1.0,-0.991406272181331,-0.2328508272445747,-0.2328508272445747,0.9923225189969204,0.0268867683262459,-0.0272915067644277,0.0184827922952586,-0.0206492480743092,0.0640945884123712,-0.0608221664532881,0.9393269582624796,ict_ob_bearish_formed,3,-0.002342808009570576,-0.002904116225655208,-0.0017909670514233843,percentile_bootstrap_subsample_20000_recentred,10000,-0.004739487966623563,5.387194748241028e-05,0.0553767510129187,1.9389898880198965e-18,0.0012228183563846,3174,-0.05847784872031388,-0.07255175555909159,-0.04463384282799349,1.0,1.3170345368430036e-64,-0.123514031667005,-0.0047125035960675,-0.0001963302547716,-0.0021464777547989,0.563740591890004,0.0012235472439575,-0.1604598888528465,0.8009222116510785,0.0002323655301956,-1,496,0.069122753037402,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.8725188162199919,0.9533391225597851,False
7290,0.5286694101508916,0.0019789521721013,0.0014750283886355,0.0297247052530512,0.6707109672103442,11.3643895104546,1.2184973007125266,0.610179179113699,0.8985349102793123,0.0019789521721013,-0.7154183223224331,-0.1829050323288098,0.193052074910862,0.1381129915535935,1.076223355377644,0.0210425595308234,-0.0188871749805442,0.015168495442501,-0.0140059792611182,0.0457600095845085,-0.0429104090996983,1.060036695734833,smc_swing_ob_bullish_formed,3,0.001978952172101353,0.001299507926495657,0.0026692843638229237,percentile_bootstrap_full,10000,0.0009802884726715943,0.002977615871531112,0.0001028089942766,1.3637444634766912e-08,0.0005095316543721,2627,0.06657600656606055,0.044012705627676764,0.08919986444657914,0.8640378280629709,0.2719243438740581,-0.0118085126203233,-0.0003907434143955,-0.0001975640854776,0.0021765162575789,0.6510809916655904,0.000508870281689,-0.388240564612829,0.689210070228688,0.0004002412396302,1,494,0.0002247749440085,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.6978380166688192,0.9473489611698404,False
59053,0.5422755829509085,0.0018832624257834,0.0024065212146324,0.0327263380746167,0.1674869237133482,9.561950570415297,1.1810422729336107,0.5274157224643694,0.7204083346453348,0.0018832624257834,-0.8727894356617538,-0.2871280051164446,0.1372085925058953,0.1197542100211639,0.9890394601773924,0.0221240191705852,-0.0208614406964127,0.01668634888135,-0.0147876197064705,0.0491507232616406,-0.0490162337485138,1.0002032866937884,ict_liquidity_buyside_pool_formed,3,0.001883262425783404,0.0014378376403876643,0.0023226367870531938,percentile_bootstrap_subsample_20000_recentred,10000,0.0007501248389851238,0.0030164000125816846,0.001124224220754,2.2949152042457244e-44,0.0005781420407713,3928,0.057545773116733194,0.04386926442591068,0.07123475290186045,0.999261122723382,0.0014777545532359,-0.0141088548317497,-0.0004864331607135,-0.0002102722973993,0.0020935347231827,0.641971486750459,0.0005780943975425,-0.3637334980120373,0.9376066161929756,0.0001369862779972,1,496,0.0020398295139455,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.716057026499082,0.9473489611698404,False
32963,0.4562084761702515,-0.0023490642217141,-0.0028148902369935,0.0407684798322417,0.1845966808445301,9.361201963414644,0.8445895957943538,-0.5280925191527088,-0.7453494332865329,-0.0023490642217141,-1.0,-0.9933405627676236,-0.2351609535255408,-0.2351609535255408,1.0013986230225649,0.0253398232396992,-0.0267866024254788,0.0172638051526345,-0.0197975780504762,0.0592003970270722,-0.0594609066599819,0.9013616596497456,ict_liquidity_sellside_swept,3,-0.0023490642217141185,-0.0029275484446963772,-0.0017753023837610092,percentile_bootstrap_subsample_20000_recentred,10000,-0.004625383202705547,-7.274524072268954e-05,0.0431144705116653,1.4270238678403097e-25,0.0011614085671938,3725,-0.05761961768945727,-0.07187876548239924,-0.04349285591936538,1.0,1.6619079698664628e-88,-0.1224845645579457,-0.004718759808211,-0.0002475760072067,-0.0021014882145073,0.5843289065477238,0.0011624351932855,-0.2129804815242776,0.904587058169398,0.0001892580595768,-1,495,0.056033348272088,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.8313421869045523,0.9473489611698404,False
42968,0.4566188791658909,-0.0024792448898239,-0.0027148678834379,0.0391259943269101,-0.064000689876313,7.549602993119862,0.8334339452329723,-0.580755968986912,-0.8121775767277937,-0.0024792448898239,-1.0,-0.9967718302931344,-0.2395418838971963,-0.2395418838971963,0.9854230714329506,0.0254990756295227,-0.02649092536185,0.0175817689583109,-0.0198671036603396,0.0605408039351102,-0.0587070369396441,0.9191603538009686,smc_internal_ob_bearish_formed,3,-0.002479244889823916,-0.0030148751207282986,-0.0019418464254220029,percentile_bootstrap_subsample_20000_recentred,10000,-0.004585845070844688,-0.00037264470880314475,0.0210732426721033,2.474471680739856e-39,0.0010748157522387,3656,-0.06336567114714167,-0.07722658543033577,-0.04939854032009314,1.0,2.149835736142625e-126,-0.1287414863650661,-0.0048489404763208,-0.0003198874361206,-0.0021593574537032,0.6169547299746891,0.0010752790269485,-0.2974924908824956,0.9722621005930416,0.0001670316210801,-1,496,0.028975708674142,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.7660905400506217,0.9473489611698404,False
1249,0.4795836669335468,-0.0023757341612294,-0.0013453718329141,0.0485775713460067,0.5026176510166499,4.675484746425501,0.871200281389796,-0.4482307914235093,-0.6838871123301773,-0.0023757341612294,-0.9877645278183586,-0.7779952185329768,-0.2612821584729503,-0.2580852478913953,0.9395582333519336,0.0325584845634353,-0.0339461468305885,0.0230592157126188,-0.0257209937550846,0.0763835855244612,-0.07853291948006,0.909777766573964,smc_swing_bos_bearish,3,-0.0023757341612294313,-0.005047610537791191,0.0003192872284655882,percentile_bootstrap_full,10000,-0.006871398121046986,0.0021199297985881236,0.3003219570149663,0.0841645854704758,0.0022937482320173,668,-0.04890598882162368,-0.10555458605472696,0.006615567538875925,0.9997078324519468,0.0005843350961061,-0.110837691778437,-0.0047454297477263,-0.0003229482351703,-0.002052785926059,0.5558926211363823,0.0022975250107138,-0.1405635340918541,0.6210108333911742,0.001048068141065,-1,445,0.3262757063866301,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.8882147577272355,0.9533391225597851,False
26875,0.5361116279069768,0.0018530899785708,0.0021743719608222,0.0347934819535941,0.2594930042953554,10.269406979050183,1.1685204904752031,0.4881330996243003,0.6769179735928538,0.0018530899785708,-0.9202490024182156,-0.3232740289235106,0.1200260442814239,0.1104538475141849,1.0040452298780551,0.02359218264243,-0.0216964078914498,0.0172631176377802,-0.0155859467034233,0.0517002646438506,-0.0509192000608147,1.0250429489302817,ict_bpr_bullish,3,0.0018530899785708561,0.0013775079516914566,0.0023344582845912813,percentile_bootstrap_subsample_20000_recentred,10000,0.0003942180507323311,0.003311961906409381,0.012789135164943,2.6638159638447933e-18,0.0007443360836416,3295,0.053259687577185154,0.03951862531773604,0.06708982556539222,0.9893564750105506,0.0212870499788988,-0.0145626120744144,-0.000516605607926,-0.0003569322001818,0.0022100221787527,0.6839942909851384,0.000745320371017,-0.4788976848906122,0.9527211402685054,0.0002134978195577,1,496,0.018152320879274,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.6320114180297232,0.942778912206858,False
20166,0.5306456411782208,0.0016895890531967,0.0017739259164434,0.032558730789326,0.4267190908569221,10.65376962522941,1.165836336937262,0.475612503432168,0.6686570674726742,0.0016895890531967,-0.8558514665262607,-0.304745119997454,0.1197112328239032,0.1024550341720041,1.0218090836496196,0.0221959124804594,-0.0207014452202778,0.0160202685148119,-0.0150685923931127,0.0493115017257244,-0.0471925637722462,1.017422647490878,ict_ob_bearish_mitigated,3,0.0016895890531967057,0.001253016659776808,0.0021347023114086146,percentile_bootstrap_subsample_20000_recentred,10000,0.0007141667755789286,0.0026650113308144827,0.0006863500316055,1.782015988825036e-13,0.0004976735682991,3511,0.0518935785344132,0.03833734645530944,0.06555289975436444,0.9976548429489676,0.0046903141020649,-0.019771850223234,-0.0006801065333002,-0.0004738951623741,0.0021634842155709,0.8298145697577406,0.0004970410007108,-0.9534327383383498,0.9735371387563612,0.0002448404438607,1,496,0.0013274462149733,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.3403708604845188,0.8139156126071104,False
44356,0.5370637568761836,0.0016261463126192,0.0020824194837213,0.0315454867634264,0.4451995106007729,14.619351395468016,1.1614876392517717,0.4724567177889108,0.6540226611691285,0.0016261463126192,-0.9650282875135592,-0.3383335205701764,0.1031661609205467,0.0995582636025035,0.9933249800384664,0.021422916915418,-0.0201262530822482,0.0159517166674598,-0.0143926867201094,0.047194631630366,-0.0467301761240773,1.010057003340694,ict_liquidity_buyside_swept,3,0.0016261463126192419,0.0011865438223060954,0.002061120902360122,percentile_bootstrap_subsample_20000_recentred,10000,0.0006765982380195559,0.002575694387218928,0.0007892666692319,2.006179897628606e-27,0.0004844722018362,3859,0.05154925409185889,0.03776446011194036,0.06496378241536901,0.9999960223966,7.955206800285297e-06,-0.0219191502151403,-0.0007435492738777,-0.0004739120963433,0.0021000584089626,0.8362089874006177,0.0004840797758267,-0.978995859791852,0.998640581888421,0.0001580835290894,1,496,0.0014936659546754,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.3275820251987646,0.8139156126071104,False
42583,0.4529976751285724,-0.0026706137894401,-0.0030736998258569,0.0440022678316627,0.1359242987074729,13.683944796821804,0.8322469970185157,-0.5562572315100646,-0.7635397457272141,-0.0026706137894401,-1.0,-0.9967247284505392,-0.2647152355500534,-0.2647152355500534,0.9980060930550702,0.0267963951244619,-0.0285007011404866,0.0177572477373491,-0.0208712302549776,0.0620184933837011,-0.0630055131400055,0.8959206888724839,ict_bos_bearish,3,-0.002670613789440196,-0.0032732495122941947,-0.0020698590911756077,percentile_bootstrap_subsample_20000_recentred,10000,-0.00549745568578891,0.00015622810690851764,0.0640768562074813,6.359572564086088e-36,0.0014422927647389,3605,-0.06069263974432014,-0.07453598630193048,-0.04684546819082889,1.0,2.245175565686368e-110,-0.1251785389709176,-0.0050403093759371,-0.0005135964172977,-0.0021570173721423,0.6389991160695319,0.0014435593771989,-0.355784753582056,0.998753089411532,0.0001698350222364,-1,496,0.0791405381930997,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.7220017678609363,0.9473489611698404,False
39684,0.4507610119947586,-0.002667320856091,-0.0034708284060039,0.0484510919717312,0.4534838370737937,11.024674365241433,0.8456843049008752,-0.5045582763295874,-0.712880906954507,-0.002667320856091,-1.0,-0.9959332858439462,-0.2764716756629449,-0.2764716756629449,1.024484508452704,0.0303765485486431,-0.0309411953401855,0.0192785276191224,-0.02221380903066,0.0715286469940745,-0.0693320279629612,0.9304577540363672,smc_internal_ob_bullish_mitigated,3,-0.0026673208560910222,-0.0033567583402683565,-0.0019800585588415514,percentile_bootstrap_subsample_20000_recentred,10000,-0.006542665169953778,0.001208023457771734,0.1773358575356828,6.0545723700485735e-28,0.0019772528035529,3609,-0.05505182128087571,-0.06933184763061491,-0.04073771983587019,1.0,2.8342938901475142e-87,-0.1178456079232019,-0.0050370164425879,-0.0005204638314835,-0.0021468570246074,0.6037330745964853,0.0019787866333239,-0.2630217036635748,0.9986630017763504,0.0001733190448227,-1,496,0.2007145397188435,False,0.9998391245174338,False,1.0,False,False,False,not_significant,0.7925338508070294,0.9473489611698404,False
26459,0.5370195396651423,0.0016135195613461,0.0022607227740585,0.0339190297295478,0.285290603021151,14.288131233137218,1.1505950593082994,0.43598390544287,0.5867376241361849,0.0016135195613461,-0.8610631044922215,-0.3419543871776854,0.1057315204308696,0.0910415112248873,0.9828927320630684,0.0229685925821983,-0.0211424406967834,0.0167158382515859,-0.0149410136835135,0.0506938495764162,-0.0484697059828718,1.0319604896453054,smc_internal_choch_bullish,3,0.0016135195613461188,0.0011498342654512016,0.002085937724911073,percentile_bootstrap_subsample_20000_recentred,10000,0.0004970974629588604,0.002729941659733377,0.0046162970576158,1.0474850942143582e-14,0.0005696135737122,3580,0.047569744011295746,0.033859418871895586,0.06142019877704153,0.9996916965516062,0.0006166068967876,-0.0215749524514093,-0.0007561760251508,-0.0005490717382149,0.002162591299561,0.8326420671741152,0.0005691876585765,-0.964658544403593,0.9952609550627998,0.000211644588531,1,496,0.0071899847977025,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.3347158656517697,0.8139156126071104,False
9360,0.5357905982905983,0.0015361735605263,0.0020518507314088,0.0330188765627794,0.4699429301735722,15.530027735522925,1.1473759170742783,0.4264004323900873,0.5889678989467574,0.0015361735605263,-0.8523206526328209,-0.3634659584207653,0.101959916089654,0.0869025422239216,0.9872237451995036,0.021916943538677,-0.019842723429278,0.0160227807002887,-0.0138584953987814,0.048570169851072,-0.0474268968689113,1.0407959373313302,smc_equal_lows,3,0.0015361735605263958,0.0008757162661622867,0.002220984041879016,percentile_bootstrap_full,10000,0.00025895472005508526,0.002813392400997706,0.0184061597284144,6.842868313271848e-06,0.000651654234706,2629,0.04652410137593989,0.026604116137531945,0.0669895696730764,0.9915385388315738,0.0169229223368523,-0.0240788640806182,-0.0008335220259705,-0.0006050484916006,0.002141222052127,0.8234678512555857,0.0006515271582161,-0.9286619659221628,0.9537003551594369,0.0003597532555904,1,495,0.0256085700569243,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.3530642974888285,0.8139156126071104,False
26371,0.4533768154412043,-0.0028493497221176,-0.0028657685828334,0.0362530656537858,-0.1923763383125547,6.976854911269603,0.8003508324090127,-0.7203451927460406,-0.9959210458057288,-0.0028493497221176,-1.0,-0.9905318864038064,-0.256112374239035,-0.256112374239035,0.958734076761616,0.0239615475418226,-0.0253338190671934,0.0168343962951907,-0.0192263616699241,0.0571880378606286,-0.055682305880919,0.9032356122941776,smc_internal_choch_bearish,3,-0.002849349722117673,-0.0033572370683888665,-0.0023427401187880344,percentile_bootstrap_subsample_20000_recentred,10000,-0.0046518966751572955,-0.0010468027690780503,0.0019471022349055,3.3852973941934903e-37,0.000919683704925,3356,-0.07859610410134013,-0.09250842815981783,-0.06473785957910795,1.0,1.1304121816066792e-108,-0.1441796779013379,-0.0052190453086146,-0.0006857842378646,-0.002163565484253,0.7719850892243016,0.000920021534252,-0.7454002024226077,0.9993898502151938,0.0002120484350485,-1,496,0.003343317008228,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.4560298215513967,0.8588125072146394,False
38204,0.5293424772275155,0.0014642296835624,0.0017225441586675,0.0335176969234484,0.3819814034289363,13.470858697704813,1.1378877754217132,0.4003821250040584,0.5506840971826148,0.0014642296835624,-0.9671127850588008,-0.4247204434134583,0.0814931320002207,0.0788130498518979,1.0025093455317542,0.0225912627956817,-0.0211663602462123,0.0164026756043562,-0.0152127189897966,0.0500959342953788,-0.0485519358865876,1.011134358787967,smc_internal_ob_bearish_mitigated,3,0.001464229683562446,0.0010128357709383647,0.0019160381551128211,percentile_bootstrap_subsample_20000_recentred,10000,0.000515414402542339,0.002413044964582553,0.0024891811678718,1.4072724060390188e-17,0.0004840983206937,3896,0.043685271303294505,0.030129845876167443,0.05711217955837636,0.9999994175543524,1.1648912950761484e-06,-0.0259779225482054,-0.0009054659029345,-0.0007060625221395,0.0021702922057019,0.927867429860424,0.0004835744164126,-1.4600907289044125,0.9999672518705256,0.0001768658234297,1,496,0.0041525676355018,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.1442651402791519,0.7126469916605123,False
190757,0.4500490152392835,-0.0029350165244096,-0.0029069680516227,0.0372008509772209,-0.1823698335008267,13.878233524463806,0.792402370927331,-0.7230982644611686,-0.9755412140843542,-0.0029350165244096,-1.0,-0.9990470083160212,-0.2646429674049922,-0.2646429674049922,0.96242044515542,0.0229292514126995,-0.0250923800679754,0.0157495310528115,-0.0184475046675156,0.0541077611094137,-0.0554987117524921,0.8741948704009685,ict_displacement_bearish,3,-0.002935016524409674,-0.0034488733777915935,-0.0024232790675371377,percentile_bootstrap_subsample_20000_recentred,10000,-0.004298434153773183,-0.0015715988950461652,2.451746509775543e-05,2.1129032324152005e-259,0.0006956340164225,4076,-0.07889648885201195,-0.09288390901941371,-0.06497925700642787,1.0,0.0,-0.1446376753982942,-0.0053047121109066,-0.0007592685364963,-0.0021757479879133,0.862462957321355,0.0006956500195759,-1.09145190128675,1.0,7.59455901751306e-05,-1,496,6.25373022783327e-05,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.2750740853572899,0.8139156126071104,False
212891,0.5323052641962319,0.0014358472540512,0.0018558501157439,0.0334442556196326,0.2549292564370778,12.4241156120061,1.1351561542889474,0.3934833415291738,0.5312452461797275,0.0014358472540512,-0.9936191683329751,-0.3774970364260899,0.0768415942723446,0.076351280994267,0.9896893234374512,0.0223343797444052,-0.0211673286386811,0.0162645285144709,-0.0150122200562591,0.0496342012442148,-0.0488267642078504,0.999673446325682,ict_displacement_bullish,3,0.0014358472540512749,0.0009735839829808018,0.0018925744668062384,percentile_bootstrap_subsample_20000_recentred,10000,0.0004361949846509814,0.0024354995234515684,0.0048748728763634,2.977778627789643e-87,0.0005100360360702,4052,0.04293255231575238,0.028746732149413017,0.05685876771138957,1.0,9.007207419480906e-20,-0.0268193722572623,-0.0009338483324456,-0.0007661091862357,0.0022019564402869,0.9334816565231548,0.0005099799274501,-1.5022339998089742,1.0,7.114369571292601e-05,1,496,0.0075592742399996,True,0.9998391245174338,False,1.0,False,False,False,not_significant,0.1330366869536903,0.6886604971720439,False
